,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.7614973545344814,-1.7639143667776132,-1.7507843820808802,-1.7640422292533944,-1.0
1,3.0,-1.0,-1.3137445416002609,-1.3139303440417878,-1.3135875294006933,-1.3244236091084964,-2.0
2,2.0,-1.0,-1.7614973545344814,-1.7639143667776132,-1.7550988260246776,-1.7640422292533944,-3.0
3,2.0,-1.0,-1.3137445416002609,-1.3139303440417878,-1.317058734779311,-1.3244236091084964,-4.0
4,1.0,-1.0,-0.8703084946710392,-0.7326608224500936,-0.9082137355384686,-0.8954029121884126,-5.0
5,1.0,-1.0,-0.7114634011430532,-0.6527373217080719,-0.7101696007511057,-0.6980238827207761,-6.0
6,2.0,-1.0,-0.7739001892877202,-0.753327514440825,-0.6319549899929059,-0.7767615179748595,-7.0
7,0.0,-1.0,-0.28119677864915654,-0.2699053545160833,-0.27010419649742107,-0.29403744186774894,-8.0
8,0.0,-1.0,-0.5591625078289502,-0.4820473530914544,-0.5609222492796326,-0.5552752494512366,-9.0
9,1.0,-1.0,-0.7290756370369198,-0.7105429010467583,-0.7330310832005971,-0.7272872647893822,-10.0
10,1.0,-1.0,-0.5591625078289502,-0.4796560277511846,-0.5609222492796326,-0.5552752494512366,-11.0
11,1.0,1.0,-0.28119677864915654,-0.2772063009709224,-0.27010419649742107,-0.29403744186774894,-10.0
