,ACTION,REWARD,A0,A1,A2,A3,V
0,3.0,-1.0,-1.7467523631134847,-1.7401651809395604,-1.7428344253966257,-1.7475455728535285,-1.0
1,1.0,-1.0,-1.7467523631134847,-1.744952740147409,-1.7428344253966257,-1.7475455728535285,-2.0
2,3.0,-1.0,-1.3782824174157773,-1.3546481518027607,-1.3595029978925097,-1.353002422914091,-3.0
3,3.0,-1.0,-1.3782824174157773,-1.3546481518027607,-1.3595029978925097,-1.3616494204911769,-4.0
4,1.0,-1.0,-1.3782824174157773,-1.3591847422884074,-1.3595029978925097,-1.3616494204911769,-5.0
5,2.0,-1.0,-0.9228727546414972,-0.907172700607966,-0.8962740464351932,-0.9073914538333656,-6.0
6,2.0,-1.0,-0.8054904595318156,-0.8005269551114395,-0.7913301511535569,-0.8008884775747152,-7.0
7,3.0,-1.0,-0.7656238139841955,-0.753327514440825,-0.7062541935678297,-0.7767615179748595,-8.0
8,2.0,-1.0,-0.8054904595318156,-0.8005269551114395,-0.7897731373841318,-0.8008884775747152,-9.0
9,2.0,-1.0,-0.7656238139841955,-0.753327514440825,-0.7008237144926837,-0.7767615179748595,-10.0
10,1.0,1.0,-0.25777075970583196,-0.18952691465854385,-0.24313546910486222,-0.2810499065860505,-9.0
