,ACTION,REWARD,A0,A1,A2,A3,V
0,0.0,-1.0,-1.5035245242446655,-1.4979516003834525,-1.5001699558661203,-1.5006867358897484,-1.0
1,3.0,-1.0,-1.5035245242446655,-1.4979516003834525,-1.5001699558661203,-1.499161432934302,-2.0
2,1.0,-1.0,-1.5035245242446655,-1.5033340217485722,-1.5001699558661203,-1.499161432934302,-3.0
3,3.0,-1.0,-1.1560957889879322,-1.1565202027718122,-1.1542521255540579,-1.1601750479539088,-4.0
4,3.0,-1.0,-1.1560957889879322,-1.1565202027718122,-1.1542521255540579,-1.1689615666043562,-5.0
5,2.0,-1.0,-1.1560957889879322,-1.1565202027718122,-1.1612138192369268,-1.1689615666043562,-6.0
6,0.0,-1.0,-0.9558084786604487,-0.9516803938885958,-0.9455625838640475,-0.951170122729852,-7.0
7,3.0,-1.0,-1.1509229858317231,-1.1510084751642924,-1.1538711369881847,-1.1614243507920419,-8.0
8,3.0,-1.0,-1.5035245242446655,-1.5033340217485722,-1.5001699558661203,-1.5076622715013677,-9.0
9,2.0,-1.0,-1.5035245242446655,-1.5033340217485722,-1.5055265631799446,-1.5076622715013677,-10.0
10,0.0,-1.0,-1.1597720628458914,-1.1510084751642924,-1.1538711369881847,-1.1614243507920419,-11.0
11,1.0,-1.0,-1.1597720628458914,-1.158008453667426,-1.1538711369881847,-1.1614243507920419,-12.0
12,2.0,-1.0,-0.9558084786604487,-0.9516803938885958,-0.9517673218978524,-0.951170122729852,-13.0
13,1.0,-1.0,-0.6814535209709756,-0.6279530705947066,-0.6893523206452308,-0.6854493212187687,-14.0
14,0.0,-1.0,-0.6012673156749377,-0.591142566437623,-0.5930396838008958,-0.59033829174596,-15.0
15,1.0,-1.0,-0.6814535209709756,-0.6269865845144732,-0.6893523206452308,-0.6854493212187687,-16.0
16,3.0,-1.0,-0.6012673156749377,-0.591142566437623,-0.5930396838008958,-0.6007044113606556,-17.0
17,2.0,-1.0,-0.7244786507569222,-0.7182223065636482,-0.6949655616350058,-0.7226614725724694,-18.0
18,1.0,-1.0,-0.6012673156749377,-0.5862127951974467,-0.5930396838008958,-0.6007044113606556,-19.0
19,2.0,1.0,-0.2761473105313784,-0.27202851306099557,-0.11798198666200238,-0.2764005958749637,-18.0
