,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-0.08957132713454455,-0.09815861097573178,-0.09790128957649392,-0.08962768371071941,-1.0
1,3.0,-1.0,-0.06071955179881022,-0.06921037580499854,-0.06934935864778996,-0.06979034965020993,-2.0
2,0.0,-1.0,-0.07091849822503302,-0.06921037580499854,-0.06934935864778996,-0.06979034965020993,-3.0
3,0.0,-1.0,-0.09948175580741,-0.09815861097573178,-0.09790128957649392,-0.08962768371071941,-4.0
4,3.0,-1.0,-0.09948175580741,-0.09815861097573178,-0.09790128957649392,-0.0995380560270087,-5.0
5,2.0,-1.0,-0.09948175580741,-0.09815861097573178,-0.09755018305496665,-0.0995380560270087,-6.0
6,0.0,-1.0,-0.07969760754038059,-0.07857606033843229,-0.07874733972991921,-0.07089241178133222,-7.0
7,3.0,-1.0,-0.07969760754038059,-0.07857606033843229,-0.07874733972991921,-0.0810614393110136,-8.0
8,2.0,-1.0,-0.09948175580741,-0.09815861097573178,-0.10728186576746288,-0.0995380560270087,-9.0
9,1.0,-1.0,-0.07969760754038059,-0.08824180625659782,-0.07874733972991921,-0.0810614393110136,-10.0
10,3.0,-1.0,-0.05064774410752771,-0.059665917570808184,-0.05957389974307382,-0.060288610752729614,-11.0
11,1.0,-1.0,-0.07091849822503302,-0.07905239099439577,-0.06934935864778996,-0.06979034965020993,-12.0
12,2.0,-1.0,-0.06000121133775002,-0.0597551916242251,-0.06920134642596006,-0.059840249750159946,-13.0
13,1.0,-1.0,-0.049905996829291595,-0.04966812355392009,-0.059487809823792884,-0.05039614339533084,-14.0
14,1.0,-1.0,-0.040204394279119,-0.04988016986006,-0.049252479498999996,-0.04019334876838795,-15.0
15,3.0,-1.0,-0.040204394279119,-0.04988016986006,-0.049252479498999996,-0.05015069609025416,-16.0
16,3.0,-1.0,-0.04988350019827855,-0.03994003999,-0.04950487775075697,-0.04988016986006,-17.0
17,1.0,-1.0,-0.04988350019827855,-0.049900099950010005,-0.04950487775075697,-0.04988016986006,-18.0
18,2.0,-1.0,-0.04988350019827855,-0.049900099950010005,-0.05937166852176148,-0.04988016986006,-19.0
19,0.0,-1.0,-0.04024936344831309,-0.04988016986006,-0.049252479498999996,-0.05015069609025416,-20.0
20,1.0,-1.0,-0.049905996829291595,-0.059533686589415706,-0.059487809823792884,-0.05039614339533084,-21.0
21,3.0,-1.0,-0.04024936344831309,-0.04988016986006,-0.049252479498999996,-0.06009811065809216,-22.0
22,3.0,-1.0,-0.04988350019827855,-0.049900099950010005,-0.05937166852176148,-0.04983028969019994,-23.0
23,3.0,-1.0,-0.04988350019827855,-0.049900099950010005,-0.05937166852176148,-0.05978045940050974,-24.0
24,0.0,-1.0,-0.04992246192091379,-0.049900099950010005,-0.05937166852176148,-0.05978045940050974,-25.0
25,1.0,-1.0,-0.06000121133775002,-0.06960674060753294,-0.06920134642596006,-0.059840249750159946,-26.0
26,0.0,-1.0,-0.059961799549456095,-0.049900099950010005,-0.05937166852176148,-0.05978045940050974,-27.0
27,3.0,-1.0,-0.06000121133775002,-0.06960674060753294,-0.06920134642596006,-0.05978040950040979,-28.0
28,3.0,-1.0,-0.06000121133775002,-0.06960674060753294,-0.06920134642596006,-0.06972062909090938,-29.0
29,0.0,-1.0,-0.06002534345220263,-0.06960674060753294,-0.06920134642596006,-0.06972062909090938,-30.0
30,2.0,-1.0,-0.07091849822503302,-0.07905239099439577,-0.07911169475827981,-0.06979034965020993,-31.0
31,0.0,-1.0,-0.06084999272402171,-0.059665917570808184,-0.05957389974307382,-0.060288610752729614,-32.0
32,2.0,-1.0,-0.07969760754038059,-0.08824180625659782,-0.07831828394233618,-0.0810614393110136,-33.0
33,1.0,-1.0,-0.03994003999,-0.04978432109808423,-0.04938661064406637,-0.04027464866368195,-34.0
34,2.0,-1.0,-0.04008652371204978,-0.059406659325460506,-0.04978089135597287,-0.04017523439344716,-35.0
35,0.0,-1.0,-0.04972102464431979,-0.049244560001195495,-0.049895752492744395,-0.04018374464106642,-36.0
36,2.0,-1.0,-0.03979066886105949,-0.04984916739430429,-0.03994003999,-0.030237049188100003,-37.0
37,3.0,-1.0,-0.03979066886105949,-0.04984916739430429,-0.03994003999,-0.040294139056129004,-38.0
38,0.0,-1.0,-0.03990009995001,-0.04978432109808423,-0.04938661064406637,-0.04027464866368195,-39.0
39,0.0,-1.0,-0.049860199850059995,-0.04978432109808423,-0.04938661064406637,-0.04027464866368195,-40.0
40,3.0,-1.0,-0.049860199850059995,-0.04978432109808423,-0.04938661064406637,-0.05057676673252616,-41.0
41,2.0,-1.0,-0.07969760754038059,-0.08824180625659782,-0.08797958059870942,-0.0810614393110136,-42.0
42,2.0,-1.0,-0.049860199850059995,-0.04978432109808423,-0.04925086055737524,-0.05057676673252616,-43.0
