,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.0786564212827043,-1.076398504120341,-1.0663695003936997,-1.0766367970011879,-1.0
1,2.0,-1.0,-0.7791059768509144,-0.7813813584132341,-0.7784591567275153,-0.781628548445135,-2.0
2,1.0,-1.0,-0.6523788802579203,-0.6588435854336467,-0.6557757101552063,-0.6628540478628544,-3.0
3,2.0,-1.0,-0.5019019648189508,-0.4971542366240016,-0.5026277965605428,-0.5044140388483862,-4.0
4,3.0,-1.0,-0.4020116605465311,-0.3956589612443314,-0.4087655029087513,-0.3959838089148186,-5.0
5,1.0,-1.0,-0.5019019648189508,-0.49531774917798416,-0.5026277965605428,-0.5044140388483862,-6.0
6,0.0,-1.0,-0.3493139009670863,-0.35389861072314766,-0.3542370463154101,-0.35362112849359767,-7.0
7,1.0,-1.0,-0.5019019648189508,-0.4935083967949081,-0.5026277965605428,-0.5044140388483862,-8.0
8,0.0,-1.0,-0.3502623375285696,-0.35389861072314766,-0.3542370463154101,-0.35362112849359767,-9.0
9,1.0,-1.0,-0.5019019648189508,-0.49172567386471616,-0.5026277965605428,-0.5044140388483862,-10.0
10,0.0,-1.0,-0.3611852452180664,-0.35389861072314766,-0.3542370463154101,-0.35362112849359767,-11.0
11,0.0,-1.0,-0.5127543550930825,-0.49172567386471616,-0.5026277965605428,-0.5044140388483862,-12.0
12,0.0,-1.0,-0.6617265013776624,-0.6588435854336467,-0.6557757101552063,-0.6628540478628544,-13.0
13,2.0,-1.0,-0.6617265013776624,-0.6588435854336467,-0.6640913503013763,-0.6628540478628544,-14.0
14,2.0,-1.0,-0.5431465353204903,-0.5454373764472117,-0.5509470944971538,-0.5445754433095732,-15.0
15,0.0,-1.0,-0.5526033887851698,-0.5454373764472117,-0.5509470944971538,-0.5445754433095732,-16.0
16,3.0,-1.0,-0.5526033887851698,-0.5454373764472117,-0.5509470944971538,-0.5550592811453803,-17.0
17,1.0,-1.0,-0.6617265013776624,-0.6666806806440927,-0.6640913503013763,-0.6628540478628544,-18.0
18,1.0,-1.0,-0.5127543550930825,-0.4899910072825114,-0.5026277965605428,-0.5044140388483862,-19.0
19,3.0,-1.0,-0.3611852452180664,-0.35389861072314766,-0.3542370463154101,-0.35453370553623936,-20.0
20,2.0,-1.0,-0.49945301696828415,-0.5044627791304106,-0.4925518035300521,-0.5036228445906641,-21.0
21,1.0,-1.0,-0.3611852452180664,-0.36111008618046336,-0.3542370463154101,-0.35453370553623936,-22.0
22,2.0,1.0,-0.16535293973908327,-0.1382342385684622,-0.09255077210019298,-0.14722545137927281,-21.0
