,ACTION,REWARD,A0,A1,A2,A3,V
0,3.0,-1.0,-1.6942891238491125,-1.6830555392658002,-1.6860015959814099,-1.680191846665008,-1.0
1,3.0,-1.0,-1.6942891238491125,-1.6830555392658002,-1.6860015959814099,-1.6785116548183432,-2.0
2,3.0,-1.0,-1.6942891238491125,-1.6830555392658002,-1.6860015959814099,-1.6868331431635248,-3.0
3,1.0,-1.0,-1.6942891238491125,-1.6879079235649972,-1.6860015959814099,-1.6868331431635248,-4.0
4,2.0,-1.0,-1.3072018700100183,-1.300803577214403,-1.3042237631040723,-1.3085679544809496,-5.0
5,3.0,-1.0,-1.0219854381456628,-1.012656954593101,-1.0111552222261102,-1.0314304911065757,-6.0
6,1.0,-1.0,-1.3072018700100183,-1.3047209176379608,-1.3042237631040723,-1.3085679544809496,-7.0
7,2.0,-1.0,-0.8754453856915841,-0.8724167286598699,-0.7678569347978824,-0.8691639302507229,-8.0
8,2.0,-1.0,-0.736059441145601,-0.7257609992830453,-0.6719247103513495,-0.73293945281223,-9.0
9,2.0,-1.0,-0.683581923443052,-0.6713539126930621,-0.5306016287771795,-0.6695194197361984,-10.0
10,1.0,1.0,-0.25777075970583196,-0.2285871971961092,-0.24313546910486222,-0.24033906131407345,-9.0
