,ACTION,REWARD,A0,A1,A2,A3,V
0,3.0,-1.0,-0.8373708346509825,-0.8402623185651449,-0.8368622348962349,-0.8457967776252451,-1.0
1,2.0,-1.0,-0.8373708346509825,-0.8402623185651449,-0.8440301881691865,-0.8457967776252451,-2.0
2,0.0,-1.0,-0.624559894032455,-0.6191754767283817,-0.6168588646808609,-0.6170983456203727,-3.0
3,2.0,-1.0,-0.624559894032455,-0.6191754767283817,-0.6251408194441764,-0.6170983456203727,-4.0
4,3.0,-1.0,-0.4945048233471214,-0.4955604814189229,-0.4978030886738563,-0.5145949510735074,-5.0
5,3.0,-1.0,-0.624559894032455,-0.6191754767283817,-0.6251408194441764,-0.6184636996760278,-6.0
6,0.0,-1.0,-0.8465334638163315,-0.8402623185651449,-0.8440301881691865,-0.8457967776252451,-7.0
7,1.0,-1.0,-0.8465334638163315,-0.8476095657745467,-0.8440301881691865,-0.8457967776252451,-8.0
8,1.0,-1.0,-0.6479518852202625,-0.6465919032938865,-0.6443975321961616,-0.6438344591029511,-9.0
9,3.0,-1.0,-0.4601617389179246,-0.45739045507698667,-0.45736517186109155,-0.46578374202024225,-10.0
10,2.0,-1.0,-0.4601617389179246,-0.45739045507698667,-0.4663252666995545,-0.46578374202024225,-11.0
11,2.0,-1.0,-0.39556623476999464,-0.39904695462642586,-0.4010847120138083,-0.40287185963061706,-12.0
12,1.0,-1.0,-0.2740259068335909,-0.2702817704552849,-0.2636239655682025,-0.2655032182465117,-13.0
13,3.0,-1.0,-0.1538072576679418,-0.1382342385684622,0.07813449669659182,-0.14722545137927281,-14.0
14,0.0,-1.0,-0.2975182855523997,-0.2948985195619854,-0.2924461990948056,-0.28975224594412735,-15.0
15,0.0,-1.0,-0.3964330333576885,-0.39904695462642586,-0.4010847120138083,-0.40287185963061706,-16.0
16,2.0,-1.0,-0.5405505803786451,-0.5483401273420699,-0.5439996777882876,-0.536765820801617,-17.0
17,0.0,-1.0,-0.40263778185687077,-0.395133394575139,-0.40455464548231346,-0.4026513457910986,-18.0
18,0.0,-1.0,-0.5040103185237743,-0.4955604814189229,-0.4978030886738563,-0.5145949510735074,-19.0
19,1.0,-1.0,-0.5040103185237743,-0.4941610771559099,-0.4978030886738563,-0.5145949510735074,-20.0
20,1.0,-1.0,-0.40263778185687077,-0.4035546763195014,-0.40455464548231346,-0.4026513457910986,-21.0
21,2.0,-1.0,-0.2740259068335909,-0.2702817704552849,-0.2697427817054437,-0.2655032182465117,-22.0
22,1.0,1.0,-0.11639885200259141,0.14694386277844385,-0.13670625010807036,-0.10418224999820233,-21.0
