,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-1.2432890259482414,-1.2340109954054026,-1.2428602332619394,-1.2413023654603401,-1.0
1,2.0,-1.0,-0.9647514688377503,-0.9603730729274571,-0.9631607419037808,-0.9606404926944953,-2.0
2,2.0,-1.0,-0.7868411404885756,-0.7855715025463641,-0.791093154235366,-0.7893595915471635,-3.0
3,0.0,-1.0,-0.603615208703402,-0.6059116707999946,-0.6094510346590762,-0.6050383475358583,-4.0
4,0.0,-1.0,-0.7986033230961833,-0.7920103018930224,-0.7927660697048685,-0.7983170636406156,-5.0
5,1.0,-1.0,-0.7986033230961833,-0.7895227357524227,-0.7927660697048685,-0.7983170636406156,-6.0
6,0.0,-1.0,-0.6146847612381398,-0.6059116707999946,-0.6094510346590762,-0.6050383475358583,-7.0
7,1.0,-1.0,-0.7986033230961833,-0.7970728535227212,-0.7927660697048685,-0.7983170636406156,-8.0
8,3.0,-1.0,-0.6146847612381398,-0.6059116707999946,-0.6094510346590762,-0.616058107583417,-9.0
9,1.0,-1.0,-0.7868411404885756,-0.7932174604418489,-0.791093154235366,-0.7893595915471635,-10.0
10,1.0,-1.0,-0.6219700917596679,-0.6191642909013728,-0.622399017723322,-0.6178562484473334,-11.0
11,2.0,-1.0,-0.44818004903146474,-0.4476331635421286,-0.439843996105243,-0.4536454156039999,-12.0
12,0.0,-1.0,-0.22545899859752908,-0.22519338117068216,-0.22613085681365203,-0.22932098809927873,-13.0
13,2.0,-1.0,-0.4387738460694637,-0.43216820826515445,-0.43828897059449307,-0.4343255950954652,-14.0
14,0.0,-1.0,-0.19310876986777914,-0.14648181580067934,-0.16585807046909837,-0.16462112219201513,-15.0
15,0.0,-1.0,-0.4933971060153256,-0.4843032788398535,-0.4851379645749722,-0.4911347246648055,-16.0
16,1.0,-1.0,-0.6460764907517266,-0.6496345626396393,-0.6519706699973702,-0.6514053617545211,-17.0
17,1.0,-1.0,-0.4933971060153256,-0.4907785823936611,-0.4851379645749722,-0.4911347246648055,-18.0
18,1.0,1.0,-0.19310876986777914,-0.15501699764267254,-0.16585807046909837,-0.16462112219201513,-17.0
