,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-0.6047950659261495,-0.6051227330449106,-0.6140028683932272,-0.5988742562649615,-1.0
1,0.0,-1.0,-0.4463264884368935,-0.44643029285970115,-0.44161817554013283,-0.44551917315175443,-2.0
2,2.0,-1.0,-0.4463264884368935,-0.44643029285970115,-0.4403947857021924,-0.44551917315175443,-3.0
3,2.0,-1.0,-0.3621823512957071,-0.36331192803752727,-0.3642057924426297,-0.35634725339228956,-4.0
4,2.0,-1.0,-0.3331953243422047,-0.33464300877823777,-0.34285364893406445,-0.33823928473098747,-5.0
5,0.0,-1.0,-0.3428621290178625,-0.33464300877823777,-0.34285364893406445,-0.33823928473098747,-6.0
6,1.0,-1.0,-0.3428621290178625,-0.3434352480642885,-0.34285364893406445,-0.33823928473098747,-7.0
7,3.0,-1.0,-0.24815087691486248,-0.2382966387882447,-0.24576434261112778,-0.24800597273025962,-8.0
8,3.0,-1.0,-0.30992107367392085,-0.30668934867705594,-0.310675771382965,-0.30616711404821856,-9.0
9,3.0,-1.0,-0.3797655924349646,-0.3839457228908368,-0.3831428778433024,-0.37925502434330854,-10.0
10,3.0,-1.0,-0.468376751083146,-0.470077573664714,-0.4724731496796548,-0.47685971021563406,-11.0
11,0.0,-1.0,-0.4790828518786992,-0.470077573664714,-0.4724731496796548,-0.47685971021563406,-12.0
12,3.0,-1.0,-0.6047950659261495,-0.6051227330449106,-0.6140028683932272,-0.6082753820086966,-13.0
13,0.0,-1.0,-0.6141902708602234,-0.6051227330449106,-0.6140028683932272,-0.6082753820086966,-14.0
14,1.0,-1.0,-0.6141902708602234,-0.6133022038774439,-0.6140028683932272,-0.6082753820086966,-15.0
15,1.0,-1.0,-0.4790828518786992,-0.4784234925628659,-0.4724731496796548,-0.47685971021563406,-16.0
16,1.0,-1.0,-0.34599432613725223,-0.3475270218383904,-0.34318225514816025,-0.3424751699589152,-17.0
17,3.0,-1.0,-0.2673928775897352,-0.2660945819071939,-0.2711473562503211,-0.26535793316428,-18.0
18,3.0,-1.0,-0.2673928775897352,-0.2660945819071939,-0.2711473562503211,-0.27509257523111574,-19.0
19,1.0,-1.0,-0.2673928775897352,-0.2758284873252867,-0.2711473562503211,-0.27509257523111574,-20.0
20,0.0,-1.0,-0.2778012253434681,-0.2758284873252867,-0.2711473562503211,-0.27509257523111574,-21.0
21,3.0,-1.0,-0.34599432613725223,-0.3475270218383904,-0.34318225514816025,-0.35213269478895626,-22.0
22,2.0,-1.0,-0.34599432613725223,-0.3475270218383904,-0.3524255402692489,-0.35213269478895626,-23.0
23,2.0,-1.0,-0.29846288517021313,-0.30347891463562143,-0.2959707521506539,-0.30122003542175474,-24.0
24,3.0,-1.0,-0.19787231950269185,-0.1978464331839647,-0.1969124810225651,-0.20064363524123568,-25.0
25,2.0,-1.0,-0.29846288517021313,-0.30347891463562143,-0.30478325695835046,-0.30122003542175474,-26.0
26,2.0,-1.0,-0.19787231950269185,-0.1978464331839647,-0.20550588791613342,-0.20064363524123568,-27.0
27,1.0,1.0,-0.10522703929019678,-0.05187848741733891,-0.10904564766722696,-0.10418224999820233,-26.0
