,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-0.8190547603555673,-0.8178821481195744,-0.8171451476182673,-0.8182791510592488,-1.0
1,0.0,-1.0,-0.5875717932033102,-0.583992588611361,-0.5784503740503028,-0.5941825868225157,-2.0
2,2.0,-1.0,-0.5875717932033102,-0.583992588611361,-0.576825264742015,-0.5941825868225157,-3.0
3,2.0,-1.0,-0.4668644717273518,-0.46952054649845293,-0.4711398683102931,-0.4723091508062879,-4.0
4,3.0,-1.0,-0.41025963188147524,-0.4007200851784902,-0.40952090904956867,-0.41860543241526504,-5.0
5,0.0,-1.0,-0.46639760725562446,-0.46952054649845293,-0.4711398683102931,-0.4723091508062879,-6.0
6,0.0,-1.0,-0.4659312096483688,-0.46952054649845293,-0.4711398683102931,-0.4723091508062879,-7.0
7,0.0,-1.0,-0.47546527843872044,-0.46952054649845293,-0.4711398683102931,-0.4723091508062879,-8.0
8,1.0,-1.0,-0.47546527843872044,-0.47824993554764333,-0.4711398683102931,-0.4723091508062879,-9.0
9,2.0,-1.0,-0.3921083216633805,-0.3866880973704895,-0.379267901748748,-0.39188609690586235,-10.0
10,2.0,-1.0,-0.2913353464384195,-0.2886223684393074,-0.29443807603509337,-0.2902281822969837,-11.0
11,1.0,-1.0,-0.2913353464384195,-0.29489086287603317,-0.29443807603509337,-0.2902281822969837,-12.0
12,1.0,1.0,-0.11639885200259141,0.10298100667692786,-0.13670625010807036,-0.10418224999820233,-11.0
