,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-0.8373708346509825,-0.8402623185651449,-0.8368622348962349,-0.8366334110362813,-1.0
1,2.0,-1.0,-0.6479518852202625,-0.6388744883392589,-0.6443975321961616,-0.6438344591029511,-2.0
2,1.0,-1.0,-0.5405505803786451,-0.5483401273420699,-0.5358289928215325,-0.536765820801617,-3.0
3,3.0,-1.0,-0.39556623476999464,-0.39904695462642586,-0.39421247718668895,-0.40287185963061706,-4.0
4,2.0,-1.0,-0.4601617389179246,-0.45739045507698667,-0.45736517186109155,-0.45623998200224447,-5.0
5,2.0,-1.0,-0.39556623476999464,-0.39904695462642586,-0.3926385063415368,-0.40287185963061706,-6.0
6,0.0,-1.0,-0.2740259068335909,-0.2636211928540952,-0.2636239655682025,-0.2655032182465117,-7.0
7,2.0,-1.0,-0.3921083216633805,-0.395133394575139,-0.40455464548231346,-0.4026513457910986,-8.0
8,2.0,-1.0,-0.3128523071333217,-0.30691748877351216,-0.31383949432109925,-0.3112247936414979,-9.0
9,1.0,-1.0,-0.3128523071333217,-0.3126817035755985,-0.31383949432109925,-0.3112247936414979,-10.0
10,1.0,1.0,-0.11639885200259141,0.13832713411964026,-0.13670625010807036,-0.10418224999820233,-9.0
