,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-1.1298975617130844,-1.1334684660101093,-1.1305455975197276,-1.128943230810498,-1.0
1,3.0,-1.0,-0.8718357868915616,-0.8679264709148646,-0.865749906647658,-0.8706551358426349,-2.0
2,2.0,-1.0,-0.8718357868915616,-0.8679264709148646,-0.8735855988358182,-0.8706551358426349,-3.0
3,1.0,-1.0,-0.7344467190623338,-0.7289684367276558,-0.7259249992503846,-0.7348707458784103,-4.0
4,3.0,-1.0,-0.5331532048172941,-0.5266422826506043,-0.5289093923338231,-0.5343627848808131,-5.0
5,0.0,-1.0,-0.607193192017905,-0.6104751772863277,-0.6132855132566163,-0.6071428137052436,-6.0
6,1.0,-1.0,-0.8718357868915616,-0.8747114915290631,-0.8735855988358182,-0.8706551358426349,-7.0
7,3.0,-1.0,-0.607193192017905,-0.6104751772863277,-0.6132855132566163,-0.6165356708915384,-8.0
8,0.0,-1.0,-0.6189571563203097,-0.6104751772863277,-0.6132855132566163,-0.6165356708915384,-9.0
9,3.0,-1.0,-0.8718357868915616,-0.8747114915290631,-0.8735855988358182,-0.8797844807067923,-10.0
10,0.0,-1.0,-0.8732779180999405,-0.8747114915290631,-0.8735855988358182,-0.8797844807067923,-11.0
11,3.0,-1.0,-1.1298975617130844,-1.1334684660101093,-1.1305455975197276,-1.1278142875796875,-12.0
12,3.0,-1.0,-1.1298975617130844,-1.1334684660101093,-1.1305455975197276,-1.1266864732921078,-13.0
13,3.0,-1.0,-1.1298975617130844,-1.1334684660101093,-1.1305455975197276,-1.1355597868188156,-14.0
14,0.0,-1.0,-1.1387676641513713,-1.1334684660101093,-1.1305455975197276,-1.1355597868188156,-15.0
15,1.0,-1.0,-1.1387676641513713,-1.1299932826129078,-1.1305455975197276,-1.1355597868188156,-16.0
16,1.0,-1.0,-0.8732779180999405,-0.8814586532093495,-0.8735855988358182,-0.8797844807067923,-17.0
17,1.0,-1.0,-0.6189571563203097,-0.6187333219236323,-0.6132855132566163,-0.6165356708915384,-18.0
18,3.0,-1.0,-0.49341330388917337,-0.4934787793797092,-0.4904742319698078,-0.48428150152863136,-19.0
19,3.0,-1.0,-0.49341330388917337,-0.4934787793797092,-0.4904742319698078,-0.49379722002710275,-20.0
20,2.0,-1.0,-0.49341330388917337,-0.4934787793797092,-0.4887888298764802,-0.49379722002710275,-21.0
21,2.0,-1.0,-0.3648996458786935,-0.3620041410131404,-0.3655476245445131,-0.3659007505256995,-22.0
22,1.0,-1.0,-0.17695007754865502,-0.15764216045682108,-0.16265603949274055,-0.15894192527669315,-23.0
23,1.0,-1.0,-0.17695007754865502,-0.15748451829636426,-0.16265603949274055,-0.15894192527669315,-24.0
24,1.0,-1.0,-0.17695007754865502,-0.1573270337780679,-0.16265603949274055,-0.15894192527669315,-25.0
25,1.0,-1.0,-0.17695007754865502,-0.15716970674428982,-0.16265603949274055,-0.15894192527669315,-26.0
26,1.0,-1.0,-0.17695007754865502,-0.16701253703754554,-0.16265603949274055,-0.15894192527669315,-27.0
27,3.0,-1.0,-0.17695007754865502,-0.16701253703754554,-0.16265603949274055,-0.17061054329304448,-28.0
28,1.0,-1.0,-0.3648996458786935,-0.3716421368721272,-0.3655476245445131,-0.3659007505256995,-29.0
29,0.0,-1.0,-0.37599042996376203,-0.3716421368721272,-0.3655476245445131,-0.3659007505256995,-30.0
30,1.0,-1.0,-0.5331532048172941,-0.5346657884449989,-0.5289093923338231,-0.5343627848808131,-31.0
31,2.0,-1.0,-0.37599042996376203,-0.3716421368721272,-0.37335605265450267,-0.3659007505256995,-32.0
32,2.0,1.0,-0.17695007754865502,-0.16701253703754554,-0.17102947909781313,-0.17061054329304448,-31.0
