,ACTION,REWARD,A0,A1,A2,A3,V
0,0.0,-1.0,-1.2695328974941855,-1.2616317923759814,-1.2616962446140185,-1.2675081870597624,-1.0
1,1.0,-1.0,-1.2695328974941855,-1.2678065277587474,-1.2616962446140185,-1.2675081870597624,-2.0
2,3.0,-1.0,-0.9878190807486458,-0.9783058090668296,-0.978024436089767,-0.985806917024347,-3.0
3,2.0,-1.0,-0.9878190807486458,-0.9783058090668296,-0.9856375774123851,-0.985806917024347,-4.0
4,3.0,-1.0,-0.8280340597084059,-0.8241153633179789,-0.8265921464841253,-0.832077177468343,-5.0
5,1.0,-1.0,-0.9878190807486458,-0.9852507835934511,-0.9856375774123851,-0.985806917024347,-6.0
6,0.0,-1.0,-0.7589508449542194,-0.75450326617661,-0.7484538474156818,-0.7528318590008906,-7.0
7,1.0,-1.0,-0.9878190807486458,-0.9921343603842577,-0.9856375774123851,-0.985806917024347,-8.0
8,2.0,-1.0,-0.7589508449542194,-0.75450326617661,-0.7568066516164487,-0.7528318590008906,-9.0
9,3.0,-1.0,-0.6562420340666406,-0.6554847659507255,-0.6530660512164973,-0.6588831809726128,-10.0
10,3.0,-1.0,-0.7589508449542194,-0.75450326617661,-0.7568066516164487,-0.7620790271418897,-11.0
11,1.0,-1.0,-0.7589508449542194,-0.7625000964553111,-0.7568066516164487,-0.7620790271418897,-12.0
12,1.0,-1.0,-0.6226477557553494,-0.6251467863918607,-0.620517171285042,-0.6160470211922583,-13.0
13,3.0,-1.0,-0.6226477557553494,-0.6251467863918607,-0.620517171285042,-0.6254309741710661,-14.0
14,2.0,-1.0,-0.6226477557553494,-0.6251467863918607,-0.628568682919719,-0.6254309741710661,-15.0
15,0.0,-1.0,-0.4841127626889662,-0.4852680518971281,-0.47548650868588993,-0.4754117063301116,-16.0
16,3.0,-1.0,-0.6562420340666406,-0.6554847659507255,-0.6530660512164973,-0.6691056090274347,-17.0
17,2.0,-1.0,-0.7589508449542194,-0.7625000964553111,-0.7651161795612327,-0.7620790271418897,-18.0
18,2.0,-1.0,-0.6562420340666406,-0.6554847659507255,-0.6506572655509191,-0.6691056090274347,-19.0
19,3.0,-1.0,-0.46213877721336455,-0.4635487630016877,-0.4594917883936947,-0.4692621485145051,-20.0
20,2.0,-1.0,-0.6562420340666406,-0.6554847659507255,-0.6482861189909531,-0.6691056090274347,-21.0
21,2.0,-1.0,-0.46213877721336455,-0.4635487630016877,-0.4661301186615697,-0.4692621485145051,-22.0
22,1.0,1.0,-0.19310876986777914,-0.1256572966993178,-0.17559464274319145,-0.1891747632148242,-21.0
