,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-1.6860880792325605,-1.663673411954506,-1.6698004105508644,-1.6735472676530465,-1.0
1,0.0,-1.0,-1.2950428405361212,-1.2845809735976461,-1.2859278548151643,-1.283789551728204,-2.0
2,1.0,-1.0,-1.6860880792325605,-1.6685907838005147,-1.6698004105508644,-1.6735472676530465,-3.0
3,3.0,-1.0,-1.2950428405361212,-1.2845809735976461,-1.2859278548151643,-1.282505762176476,-4.0
4,3.0,-1.0,-1.2950428405361212,-1.2845809735976461,-1.2859278548151643,-1.2912232564142994,-5.0
5,1.0,-1.0,-1.2950428405361212,-1.2887214139252103,-1.2859278548151643,-1.2912232564142994,-6.0
6,2.0,-1.0,-0.8754453856915841,-0.8724167286598699,-0.7744920564174015,-0.8691639302507229,-7.0
7,2.0,-1.0,-0.736059441145601,-0.7257609992830453,-0.6654739506394546,-0.73293945281223,-8.0
8,2.0,-1.0,-0.683581923443052,-0.6713539126930621,-0.5485554452431274,-0.6695194197361984,-9.0
9,1.0,1.0,-0.24575204245448623,-0.17158481805518142,-0.2068933933687645,-0.22793914558611145,-8.0
