,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.1476288964872199,-1.1430495929287037,-1.1438913998446132,-1.1532317275515167,-1.0
1,1.0,-1.0,-0.851010771993881,-0.8557081408741314,-0.8546400042487031,-0.852984327448512,-2.0
2,3.0,-1.0,-0.7446660054553875,-0.7414424621660946,-0.7408107604303686,-0.7460481782021969,-3.0
3,0.0,-1.0,-0.8961602951400107,-0.8881636362965655,-0.8891117667787102,-0.8889046962260855,-4.0
4,0.0,-1.0,-1.156440053858706,-1.1430495929287037,-1.1438913998446132,-1.1532317275515167,-5.0
5,1.0,-1.0,-1.156440053858706,-1.1496125697260857,-1.1438913998446132,-1.1532317275515167,-6.0
6,0.0,-1.0,-0.9074937147872121,-0.8881636362965655,-0.8891117667787102,-0.8889046962260855,-7.0
7,2.0,-1.0,-1.156440053858706,-1.1496125697260857,-1.150111582794112,-1.1532317275515167,-8.0
8,0.0,-1.0,-0.8601597612218871,-0.8557081408741314,-0.8546400042487031,-0.852984327448512,-9.0
9,3.0,-1.0,-0.8601597612218871,-0.8557081408741314,-0.8546400042487031,-0.8648009973015617,-10.0
10,1.0,-1.0,-1.156440053858706,-1.156109916755494,-1.150111582794112,-1.1532317275515167,-11.0
11,3.0,-1.0,-0.9074937147872121,-0.8881636362965655,-0.8891117667787102,-0.8980091219904938,-12.0
12,1.0,-1.0,-0.9074937147872121,-0.8948505998309125,-0.8891117667787102,-0.8980091219904938,-13.0
13,1.0,-1.0,-0.6307007126359907,-0.6269867084393985,-0.6219646502200551,-0.6258898838019326,-14.0
14,1.0,-1.0,-0.49341330388917337,-0.5029847113209146,-0.49724572080956453,-0.49379722002710275,-15.0
15,0.0,-1.0,-0.5040768527022621,-0.5029847113209146,-0.49724572080956453,-0.49379722002710275,-16.0
16,2.0,-1.0,-0.6307007126359907,-0.6269867084393985,-0.630544782685721,-0.6258898838019326,-17.0
17,2.0,-1.0,-0.5444222829886689,-0.5427030444302228,-0.5414750347463592,-0.5445387266513145,-18.0
18,3.0,-1.0,-0.3936877944627505,-0.3961336220743345,-0.39494961495706365,-0.3898015862286668,-19.0
19,3.0,-1.0,-0.5444222829886689,-0.5427030444302228,-0.5414750347463592,-0.5547263483390188,-20.0
20,3.0,-1.0,-0.6307007126359907,-0.6269867084393985,-0.630544782685721,-0.6352639939181306,-21.0
21,1.0,-1.0,-0.6307007126359907,-0.6351610163352485,-0.630544782685721,-0.6352639939181306,-22.0
22,3.0,-1.0,-0.5040768527022621,-0.5029847113209146,-0.49724572080956453,-0.4933034228070756,-23.0
23,3.0,-1.0,-0.5040768527022621,-0.5029847113209146,-0.49724572080956453,-0.5028101193842686,-24.0
24,2.0,-1.0,-0.5040768527022621,-0.5029847113209146,-0.5056630311838729,-0.5028101193842686,-25.0
25,3.0,-1.0,-0.3870639345964203,-0.3812704947352551,-0.38116175743983793,-0.3873997251388959,-26.0
26,3.0,-1.0,-0.5040768527022621,-0.5029847113209146,-0.5056630311838729,-0.5123073092648843,-27.0
27,1.0,-1.0,-0.5040768527022621,-0.5124817266095937,-0.5056630311838729,-0.5123073092648843,-28.0
28,0.0,-1.0,-0.504710987219411,-0.5124817266095937,-0.5056630311838729,-0.5123073092648843,-29.0
29,2.0,-1.0,-0.6307007126359907,-0.6351610163352485,-0.639112610171581,-0.6352639939181306,-30.0
30,2.0,-1.0,-0.5444222829886689,-0.5427030444302228,-0.5395684986749536,-0.5547263483390188,-31.0
31,3.0,-1.0,-0.3936877944627505,-0.3961336220743345,-0.39494961495706365,-0.4007596868544547,-32.0
32,2.0,-1.0,-0.5444222829886689,-0.5427030444302228,-0.5377160038383688,-0.5547263483390188,-33.0
33,0.0,-1.0,-0.40464785354353133,-0.3961336220743345,-0.39494961495706365,-0.4007596868544547,-34.0
34,2.0,-1.0,-0.5460145456085793,-0.550398762205256,-0.5525686696452993,-0.5493508123266624,-35.0
35,1.0,-1.0,-0.43655276531048787,-0.4407665870009111,-0.437472336097672,-0.43804187092790453,-36.0
36,3.0,-1.0,-0.1425478446681857,-0.1365335922277455,-0.13670625010807036,-0.14015722701430874,-37.0
37,0.0,-1.0,-0.4155155059185732,-0.3961336220743345,-0.39494961495706365,-0.4007596868544547,-38.0
38,0.0,-1.0,-0.5570900120098901,-0.550398762205256,-0.5525686696452993,-0.5493508123266624,-39.0
39,1.0,-1.0,-0.7354755082988303,-0.7338614616245583,-0.7290627688819199,-0.7358041502431049,-40.0
40,3.0,-1.0,-0.5570900120098901,-0.550398762205256,-0.5525686696452993,-0.5605246010472691,-41.0
41,2.0,-1.0,-0.7446660054553875,-0.7414424621660946,-0.7483562416859123,-0.7460481782021969,-42.0
42,1.0,-1.0,-0.5570900120098901,-0.558449321117817,-0.5525686696452993,-0.5605246010472691,-43.0
43,2.0,-1.0,-0.4155155059185732,-0.3961336220743345,-0.3922289211375427,-0.4007596868544547,-44.0
44,1.0,1.0,-0.1425478446681857,-0.12516825630546805,-0.13670625010807036,-0.14015722701430874,-43.0
