,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-1.1387676641513713,-1.136552851049678,-1.1305455975197276,-1.1355597868188156,-1.0
1,0.0,-1.0,-0.8847200492966186,-0.8814586532093495,-0.8735855988358182,-0.8797844807067923,-2.0
2,2.0,-1.0,-1.1387676641513713,-1.136552851049678,-1.1267044482437296,-1.1355597868188156,-3.0
3,3.0,-1.0,-0.8326853099284279,-0.8311262279902221,-0.8342962110737103,-0.8412140769461197,-4.0
4,2.0,-1.0,-1.1387676641513713,-1.136552851049678,-1.1329175398132043,-1.1355597868188156,-5.0
5,1.0,-1.0,-0.8326853099284279,-0.8393482907035733,-0.8342962110737103,-0.8412140769461197,-6.0
6,2.0,-1.0,-0.7344467190623338,-0.7289684367276558,-0.7334011355053037,-0.7348707458784103,-7.0
7,1.0,-1.0,-0.5348334875426367,-0.5342480803833117,-0.5270706977908796,-0.526833942677407,-8.0
8,1.0,-1.0,-0.3827718769521541,-0.38061836117975045,-0.3805709456978888,-0.38787878038450513,-9.0
9,1.0,-1.0,-0.17695007754865502,-0.176845524500508,-0.17102947909781313,-0.17061054329304448,-10.0
10,3.0,-1.0,-0.17695007754865502,-0.176845524500508,-0.17102947909781313,-0.18219754461484533,-11.0
11,3.0,-1.0,-0.37599042996376203,-0.3716421368721272,-0.37335605265450267,-0.37664084248933083,-12.0
12,2.0,-1.0,-0.49341330388917337,-0.4934787793797092,-0.49724572080956453,-0.49379722002710275,-13.0
13,1.0,-1.0,-0.37599042996376203,-0.3812704947352551,-0.37335605265450267,-0.37664084248933083,-14.0
14,2.0,-1.0,-0.37599042996376203,-0.3812704947352551,-0.38116175743983793,-0.37664084248933083,-15.0
15,2.0,1.0,-0.17695007754865502,-0.176845524500508,-0.179319184306835,-0.18219754461484533,-14.0
