,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-1.7025948347252633,-1.4994096012887668,-1.7038088747335072,-1.7100449071602515,-1.0
1,1.0,-1.0,-1.330952805299453,-1.1079063976982564,-1.3223115630875009,-1.3172593865264688,-2.0
2,2.0,-1.0,-0.8880947476806783,-0.8800891987980246,-0.7390794101741851,-0.8771685005417285,-3.0
3,2.0,-1.0,-0.736059441145601,-0.7331449975011053,-0.649118944086155,-0.7521338239441772,-4.0
4,1.0,-1.0,-0.70118887288587,-0.5610032143834676,-0.6790808092204613,-0.6787980532241057,-5.0
5,1.0,-1.0,-0.3136280528231403,-0.2768308841690253,-0.2809161239798009,-0.3001503763147092,-6.0
6,1.0,-1.0,-0.3136280528231403,-0.27655405328485627,-0.2809161239798009,-0.3001503763147092,-7.0
7,1.0,-1.0,-0.3136280528231403,-0.2762774992315714,-0.2809161239798009,-0.3001503763147092,-8.0
8,1.0,-1.0,-0.3136280528231403,-0.2760012217323398,-0.2809161239798009,-0.3001503763147092,-9.0
9,1.0,-1.0,-0.3136280528231403,-0.2757252205106075,-0.2809161239798009,-0.3001503763147092,-10.0
10,1.0,-1.0,-0.3136280528231403,-0.2854494952900969,-0.2809161239798009,-0.3001503763147092,-11.0
11,2.0,1.0,-0.3136280528231403,-0.2854494952900969,-0.2881069627400029,-0.3001503763147092,-10.0
