,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.8028352004432044,-1.7812975282117156,-1.4950330632694417,-1.801582201415168,-1.0
1,3.0,-1.0,-1.4784507361638157,-1.4820684142032412,-1.21444321492895,-1.5032152617847478,-2.0
2,2.0,-1.0,-1.8028352004432044,-1.7812975282117156,-1.491012721571108,-1.801582201415168,-3.0
3,2.0,-1.0,-1.4784507361638157,-1.4820684142032412,-1.2103893114671564,-1.5032152617847478,-4.0
4,1.0,-1.0,-1.1264933139684328,-0.8956187365825393,-1.1210532530219282,-1.1116189366494327,-5.0
5,0.0,-1.0,-0.92414921380779,-0.628953439774438,-0.8735554394264181,-0.917567478214309,-6.0
6,1.0,-1.0,-1.1264933139684328,-0.8923231301746839,-1.1210532530219282,-1.1116189366494327,-7.0
7,1.0,-1.0,-0.92414921380779,-0.6262449694956438,-0.8735554394264181,-0.917567478214309,-8.0
8,3.0,-1.0,-0.8248424110809911,-0.8026986776004951,-0.39789601321668866,-0.8738901451087134,-9.0
9,2.0,-1.0,-0.8170119198386524,-0.8146769568993094,-0.7869962170713907,-0.820755704100323,-10.0
10,2.0,-1.0,-0.8248424110809911,-0.8026986776004951,-0.3965841559611038,-0.8738901451087134,-11.0
11,1.0,1.0,-0.3733932025909321,0.8166186835759771,-0.32998852268722767,-0.48838829830702707,-10.0
