,ACTION,REWARD,A0,A1,A2,A3,V
0,3.0,-1.0,-1.08650018709656,-1.0859643645746226,-1.0915185276455037,-1.0944746000439824,-1.0
1,1.0,-1.0,-1.08650018709656,-1.0925049450119186,-1.0915185276455037,-1.0944746000439824,-2.0
2,2.0,-1.0,-0.8254935056328944,-0.8268624564516617,-0.8302672217997062,-0.8266348526110365,-3.0
3,1.0,-1.0,-0.6936191850058172,-0.7013550051851296,-0.6957611913215652,-0.7034139437509629,-4.0
4,0.0,-1.0,-0.5107010594636536,-0.5044627791304106,-0.50424420884748,-0.5036228445906641,-5.0
5,0.0,-1.0,-0.7037456587788566,-0.7013550051851296,-0.6957611913215652,-0.7034139437509629,-6.0
6,2.0,-1.0,-0.7883268708740635,-0.7980338034395941,-0.7928933446665356,-0.7934998494977666,-7.0
7,2.0,-1.0,-0.6710647748762848,-0.6666806806440927,-0.6805113651060859,-0.6732374611758841,-8.0
8,1.0,-1.0,-0.5526033887851698,-0.5499727332184583,-0.5509470944971538,-0.5550592811453803,-9.0
9,3.0,-1.0,-0.41288343934107125,-0.40959864055902556,-0.4087655029087513,-0.4169252467382079,-10.0
10,2.0,-1.0,-0.5127543550930825,-0.5033536215623527,-0.5098863168306363,-0.5044140388483862,-11.0
11,2.0,-1.0,-0.41288343934107125,-0.40959864055902556,-0.41835673740584256,-0.4169252467382079,-12.0
12,1.0,-1.0,-0.41288343934107125,-0.4165446469558386,-0.41835673740584256,-0.4169252467382079,-13.0
13,1.0,1.0,-0.1425478446681857,-0.1146192082643611,-0.13670625010807036,-0.1278814954340355,-12.0
