,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-0.40986254746358536,-0.4095655797247722,-0.4143697838289408,-0.409971172036294,-1.0
1,0.0,-1.0,-0.30368801513310745,-0.31298708997234637,-0.30755482980959725,-0.3117074513521829,-2.0
2,0.0,-1.0,-0.30338432711797436,-0.31298708997234637,-0.30755482980959725,-0.3117074513521829,-3.0
3,0.0,-1.0,-0.3130809427908564,-0.31298708997234637,-0.30755482980959725,-0.3117074513521829,-4.0
4,2.0,-1.0,-0.3130809427908564,-0.31298708997234637,-0.30652111115345315,-0.3117074513521829,-5.0
5,0.0,-1.0,-0.23664309025665653,-0.23471810333955523,-0.23377710688660938,-0.23000599303903085,-6.0
6,3.0,-1.0,-0.23664309025665653,-0.23471810333955523,-0.23377710688660938,-0.2404646231090216,-7.0
7,2.0,-1.0,-0.3130809427908564,-0.31298708997234637,-0.3155598940038981,-0.3117074513521829,-8.0
8,2.0,-1.0,-0.23664309025665653,-0.23471810333955523,-0.24333205403587393,-0.2404646231090216,-9.0
9,1.0,-1.0,-0.2173422192224948,-0.21957355681656193,-0.21756228326561702,-0.21902820975006143,-10.0
10,0.0,-1.0,-0.1631568904138687,-0.1606970614358304,-0.15846072079787618,-0.15304874290002146,-11.0
11,0.0,-1.0,-0.2271248770032723,-0.21957355681656193,-0.21756228326561702,-0.21902820975006143,-12.0
12,2.0,-1.0,-0.2271248770032723,-0.21957355681656193,-0.2273447209823514,-0.21902820975006143,-13.0
13,3.0,-1.0,-0.2271248770032723,-0.21957355681656193,-0.2273447209823514,-0.22895039058261682,-14.0
14,1.0,-1.0,-0.23664309025665653,-0.24419632771168656,-0.24333205403587393,-0.2404646231090216,-15.0
15,2.0,-1.0,-0.20891331867691168,-0.2092908199578617,-0.21217203329405862,-0.21281135753204866,-16.0
16,3.0,-1.0,-0.1631568904138687,-0.1606970614358304,-0.15846072079787618,-0.16339847533911345,-17.0
17,0.0,-1.0,-0.20895397330245247,-0.2092908199578617,-0.21217203329405862,-0.21281135753204866,-18.0
18,0.0,-1.0,-0.24640644716639987,-0.24419632771168656,-0.24333205403587393,-0.2404646231090216,-19.0
19,3.0,-1.0,-0.24640644716639987,-0.24419632771168656,-0.24333205403587393,-0.25086534394010107,-20.0
20,3.0,-1.0,-0.3130809427908564,-0.31298708997234637,-0.3155598940038981,-0.322276467056184,-21.0
21,1.0,-1.0,-0.40986254746358536,-0.4081086266888379,-0.4143697838289408,-0.409971172036294,-22.0
22,0.0,-1.0,-0.30393028138467404,-0.3004567020478431,-0.30462352156939226,-0.29518473717488064,-23.0
23,1.0,-1.0,-0.40986254746358536,-0.41668420305652343,-0.4143697838289408,-0.409971172036294,-24.0
24,3.0,-1.0,-0.30393028138467404,-0.3004567020478431,-0.30462352156939226,-0.30488955243770577,-25.0
25,1.0,-1.0,-0.30393028138467404,-0.30939662986460215,-0.30462352156939226,-0.30488955243770577,-26.0
26,0.0,-1.0,-0.22662980462858442,-0.22191761574402344,-0.2225229292449728,-0.21723286401086847,-27.0
27,0.0,-1.0,-0.31457974149799955,-0.30939662986460215,-0.30462352156939226,-0.30488955243770577,-28.0
28,0.0,-1.0,-0.40945268491612175,-0.41668420305652343,-0.4143697838289408,-0.409971172036294,-29.0
29,0.0,-1.0,-0.4190432322312056,-0.41668420305652343,-0.4143697838289408,-0.409971172036294,-30.0
30,3.0,-1.0,-0.4190432322312056,-0.41668420305652343,-0.4143697838289408,-0.41956120086425774,-31.0
31,2.0,-1.0,-0.4190432322312056,-0.41668420305652343,-0.4230429698004025,-0.41956120086425774,-32.0
32,1.0,-1.0,-0.3130809427908564,-0.3120684892885163,-0.3155598940038981,-0.322276467056184,-33.0
33,0.0,-1.0,-0.2560483401518745,-0.2496967994241293,-0.24757661654166896,-0.25402663276987747,-34.0
34,1.0,-1.0,-0.3130809427908564,-0.3211759939445062,-0.3155598940038981,-0.322276467056184,-35.0
35,2.0,-1.0,-0.2560483401518745,-0.2496967994241293,-0.25698143613597435,-0.25402663276987747,-36.0
36,0.0,-1.0,-0.21905442205575082,-0.2092908199578617,-0.21217203329405862,-0.21281135753204866,-37.0
37,2.0,-1.0,-0.24640644716639987,-0.24419632771168656,-0.25287489550686426,-0.25086534394010107,-38.0
38,1.0,-1.0,-0.2271248770032723,-0.2288039677355772,-0.2273447209823514,-0.22895039058261682,-39.0
39,2.0,-1.0,-0.1631568904138687,-0.1606970614358304,-0.1683022600770783,-0.16339847533911345,-40.0
40,1.0,-1.0,-0.1631568904138687,-0.16976234857131423,-0.1683022600770783,-0.16339847533911345,-41.0
41,1.0,1.0,-0.08305563438315294,-0.06394835248263556,-0.07956179662004088,-0.08261179824302503,-40.0
