,ACTION,REWARD,A0,A1,A2,A3,V
0,3.0,-1.0,-0.7228390003020351,-0.7292639848527629,-0.7185254128414658,-0.7275094834800938,-1.0
1,2.0,-1.0,-0.7228390003020351,-0.7292639848527629,-0.7258668667855664,-0.7275094834800938,-2.0
2,0.0,-1.0,-0.512464596049199,-0.5072597458578432,-0.5041574078077989,-0.5125261642523211,-3.0
3,2.0,-1.0,-0.512464596049199,-0.5072597458578432,-0.5127938793968627,-0.5125261642523211,-4.0
4,1.0,-1.0,-0.4098948525450458,-0.4252779204910964,-0.41656543934056534,-0.4086717407935356,-5.0
5,1.0,-1.0,-0.3406381927628293,-0.34709932300077634,-0.34653346547894914,-0.3484891487693822,-6.0
6,3.0,-1.0,-0.23038199523446845,-0.2274043346289724,-0.22911730037529895,-0.2329485974651806,-7.0
7,2.0,-1.0,-0.3403711495788308,-0.33971062942053043,-0.3441952291448214,-0.3417964383887832,-8.0
8,1.0,-1.0,-0.23038199523446845,-0.23518293166363,-0.22911730037529895,-0.2329485974651806,-9.0
9,2.0,1.0,-0.1538072576679418,-0.1382342385684622,0.004209558095793039,-0.13600405383177722,-8.0
