,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-1.7253920768221227,-1.7206389756176859,-1.7255745195100978,-1.7392848577112399,-1.0
1,0.0,-1.0,-1.354232835064591,-1.3500491357145952,-1.3477781269135822,-1.3470495317076683,-2.0
2,1.0,-1.0,-1.7253920768221227,-1.725556031646878,-1.7255745195100978,-1.7392848577112399,-3.0
3,3.0,-1.0,-1.354232835064591,-1.3500491357145952,-1.3477781269135822,-1.3457024821759607,-4.0
4,3.0,-1.0,-1.354232835064591,-1.3500491357145952,-1.3477781269135822,-1.3543567796937848,-5.0
5,2.0,-1.0,-1.354232835064591,-1.3500491357145952,-1.3536509034968927,-1.3543567796937848,-6.0
6,2.0,-1.0,-1.0395924798592817,-1.0409203489774541,-1.0444257660487837,-1.0431781589539952,-7.0
7,1.0,-1.0,-0.7018617360155617,-0.6518121770062295,-0.7101696007511057,-0.6854493212187687,-8.0
8,2.0,-1.0,-0.757240490378503,-0.753327514440825,-0.7412459783852184,-0.767312673347957,-9.0
9,1.0,1.0,-0.25777075970583196,-0.13915010756508753,-0.24313546910486222,-0.26731674169100816,-8.0
