,ACTION,REWARD,A0,A1,A2,A3,V
0,0.0,-1.0,-0.6054660678483846,-0.5969723935820566,-0.5981843062498569,-0.5988742562649615,-1.0
1,1.0,-1.0,-0.6054660678483846,-0.6051227330449106,-0.5981843062498569,-0.5988742562649615,-2.0
2,3.0,-1.0,-0.468376751083146,-0.4616893561035427,-0.46378504311464835,-0.46732703725288693,-3.0
3,1.0,-1.0,-0.468376751083146,-0.470077573664714,-0.46378504311464835,-0.46732703725288693,-4.0
4,2.0,-1.0,-0.33517198055476805,-0.3385216260887893,-0.34318225514816025,-0.3424751699589152,-5.0
5,3.0,-1.0,-0.29846288517021313,-0.29429367940008666,-0.2972341858411391,-0.30122003542175474,-6.0
6,0.0,-1.0,-0.34599432613725223,-0.3385216260887893,-0.34318225514816025,-0.3424751699589152,-7.0
7,2.0,-1.0,-0.468376751083146,-0.470077573664714,-0.4724731496796548,-0.46732703725288693,-8.0
8,0.0,-1.0,-0.3797655924349646,-0.3750475553295313,-0.37417051468185103,-0.37883745556366927,-9.0
9,3.0,-1.0,-0.43676325168858204,-0.4374371295227924,-0.44161817554013283,-0.44551917315175443,-10.0
10,0.0,-1.0,-0.6047950659261495,-0.6051227330449106,-0.5981843062498569,-0.5988742562649615,-11.0
11,2.0,-1.0,-0.6047950659261495,-0.6051227330449106,-0.6061333324525555,-0.5988742562649615,-12.0
12,1.0,-1.0,-0.43676325168858204,-0.44643029285970115,-0.44161817554013283,-0.44551917315175443,-13.0
13,2.0,-1.0,-0.3797655924349646,-0.3750475553295313,-0.3831428778433024,-0.37883745556366927,-14.0
14,2.0,-1.0,-0.30992107367392085,-0.30668934867705594,-0.310675771382965,-0.30549525888190937,-15.0
15,2.0,-1.0,-0.23757144159668983,-0.2382966387882447,-0.2362365795336155,-0.2376299304258991,-16.0
16,2.0,-1.0,-0.23757144159668983,-0.2382966387882447,-0.23600034295408187,-0.2376299304258991,-17.0
17,2.0,-1.0,-0.23757144159668983,-0.2382966387882447,-0.24576434261112778,-0.2376299304258991,-18.0
18,0.0,-1.0,-0.24815087691486248,-0.2382966387882447,-0.24576434261112778,-0.2376299304258991,-19.0
19,3.0,-1.0,-0.3331953243422047,-0.33464300877823777,-0.33318683576983427,-0.33823928473098747,-20.0
20,0.0,-1.0,-0.3621823512957071,-0.3541035057652425,-0.35475465749565777,-0.35634725339228956,-21.0
21,1.0,-1.0,-0.3621823512957071,-0.36331192803752727,-0.35475465749565777,-0.35634725339228956,-22.0
22,3.0,-1.0,-0.30992107367392085,-0.30668934867705594,-0.310675771382965,-0.3058157342910561,-23.0
23,1.0,-1.0,-0.3797655924349646,-0.3839457228908368,-0.3831428778433024,-0.37883745556366927,-24.0
24,1.0,-1.0,-0.29846288517021313,-0.30347891463562143,-0.2972341858411391,-0.30122003542175474,-25.0
25,1.0,-1.0,-0.24486554148584627,-0.2462270952784549,-0.2403982314475662,-0.23904786309302656,-26.0
26,3.0,-1.0,-0.24486554148584627,-0.2462270952784549,-0.2403982314475662,-0.24901178239088986,-27.0
27,2.0,-1.0,-0.2673928775897352,-0.2660945819071939,-0.2711473562503211,-0.265623556721001,-28.0
28,2.0,-1.0,-0.24486554148584627,-0.2462270952784549,-0.24890607892338004,-0.24901178239088986,-29.0
29,2.0,1.0,-0.14326404881153426,-0.1382342385684622,-0.09030127693184446,-0.13600405383177722,-28.0
