,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-0.45678097982689236,-0.4478066351152705,-0.4656587404980183,-0.45782551174018066,-1.0
1,2.0,-1.0,-0.33678850729561277,-0.34380788668374235,-0.3501925316044107,-0.3531908291431007,-2.0
2,2.0,-1.0,-0.2765446252289947,-0.27717460659965465,-0.27479658359776044,-0.28481138568538705,-3.0
3,0.0,-1.0,-0.22921947167479115,-0.2264961254791543,-0.22151872497484285,-0.23325513470167467,-4.0
4,3.0,-1.0,-0.2659038806785142,-0.2630730917945503,-0.2620147128355052,-0.272169805132547,-5.0
5,1.0,-1.0,-0.34147869574708567,-0.3484662746987826,-0.3414941384846577,-0.34432127453688866,-6.0
6,2.0,-1.0,-0.2765446252289947,-0.27717460659965465,-0.2840422862865564,-0.28481138568538705,-7.0
7,2.0,-1.0,-0.22921947167479115,-0.2264961254791543,-0.22081634613888365,-0.23325513470167467,-8.0
8,2.0,-1.0,-0.1739943044639754,-0.16976234857131423,-0.17792173393060517,-0.17367979280351076,-9.0
9,1.0,-1.0,-0.1739943044639754,-0.16878078125518145,-0.17792173393060517,-0.17367979280351076,-10.0
10,3.0,-1.0,-0.08305563438315294,-0.08257578026823112,-0.07956179662004088,-0.0830881293818954,-11.0
11,0.0,-1.0,-0.15525675045831844,-0.15350385013405632,-0.15307759115961928,-0.14729632776195195,-12.0
12,2.0,-1.0,-0.22921947167479115,-0.2264961254791543,-0.23012720970879144,-0.23325513470167467,-13.0
13,1.0,-1.0,-0.1739943044639754,-0.16780902961221,-0.17792173393060517,-0.17367979280351076,-14.0
14,2.0,-1.0,-0.08305563438315294,-0.08257578026823112,-0.07948223482342084,-0.0830881293818954,-15.0
15,2.0,-1.0,-0.08305563438315294,-0.08257578026823112,-0.07940275258859743,-0.0830881293818954,-16.0
16,2.0,-1.0,-0.08305563438315294,-0.08257578026823112,-0.08932334983600883,-0.0830881293818954,-17.0
17,0.0,-1.0,-0.0837353593058313,-0.08257578026823112,-0.08932334983600883,-0.0830881293818954,-18.0
18,1.0,-1.0,-0.1739943044639754,-0.17687412133850197,-0.17792173393060517,-0.17367979280351076,-19.0
19,3.0,-1.0,-0.0837353593058313,-0.08257578026823112,-0.08932334983600883,-0.093582915037934,-20.0
20,3.0,-1.0,-0.15525675045831844,-0.15350385013405632,-0.15307759115961928,-0.15772336213658628,-21.0
21,1.0,-1.0,-0.21481549333926322,-0.22055615232495757,-0.21622949882701317,-0.22115572595471858,-22.0
22,0.0,-1.0,-0.1831385029139342,-0.17827109669958027,-0.1790059901954046,-0.1793095119796671,-23.0
23,0.0,-1.0,-0.21515624003293154,-0.22055615232495757,-0.21622949882701317,-0.22115572595471858,-24.0
24,0.0,-1.0,-0.28685248723842854,-0.27717460659965465,-0.2840422862865564,-0.28481138568538705,-25.0
25,0.0,-1.0,-0.3511372170513386,-0.3484662746987826,-0.3414941384846577,-0.34432127453688866,-26.0
26,2.0,-1.0,-0.3511372170513386,-0.3484662746987826,-0.3504373295153307,-0.34432127453688866,-27.0
27,2.0,-1.0,-0.2659038806785142,-0.2630730917945503,-0.27161451339651743,-0.272169805132547,-28.0
28,0.0,-1.0,-0.25641419351976863,-0.24707877420153557,-0.24688025888510767,-0.24882596334394777,-29.0
29,3.0,-1.0,-0.25641419351976863,-0.24707877420153557,-0.24688025888510767,-0.25870536153665924,-30.0
30,1.0,-1.0,-0.2659038806785142,-0.27248082600591716,-0.27161451339651743,-0.272169805132547,-31.0
31,1.0,-1.0,-0.22921947167479115,-0.23560886254479932,-0.23012720970879144,-0.23325513470167467,-32.0
32,2.0,-1.0,-0.15525675045831844,-0.15350385013405632,-0.16228999727043716,-0.15772336213658628,-33.0
33,1.0,1.0,-0.0837353593058313,-0.09175002246554881,-0.08932334983600883,-0.093582915037934,-32.0
