,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.7939083717398505,-1.859895908606578,-0.5774968683077212,-1.802228291431724,-1.0
1,2.0,-1.0,-1.4889137906854248,-1.518587435567746,-0.47113248973475114,-1.5226935190908533,-2.0
2,1.0,-1.0,-1.1835358379488423,-0.3839882366468912,-1.1926876503321504,-1.1814422433050331,-3.0
3,1.0,-1.0,-0.9898811930357083,-0.2582768582324299,-0.8930472081379851,-1.0413834874938703,-4.0
4,2.0,-1.0,-0.8782506714456814,-0.8332702555762566,-0.21202705032798766,-0.9863742940655784,-5.0
5,2.0,-1.0,-0.43558124144884536,0.8402611054492214,-0.31768736532823383,-0.5785399445090361,-6.0
6,0.0,-1.0,-0.44014224246823846,0.8402611054492214,-0.31768736532823383,-0.5785399445090361,-7.0
7,2.0,-1.0,-0.6128863360240238,0.12035406290205039,-0.6076644263376794,-0.5742775259719604,-8.0
8,1.0,-1.0,-0.6128863360240238,0.11671287222207288,-0.6076644263376794,-0.5742775259719604,-9.0
9,1.0,1.0,-0.44014224246823846,0.8418584943947292,-0.31768736532823383,-0.5785399445090361,-8.0
