,ACTION,REWARD,A0,A1,A2,A3,V
0,0.0,-1.0,-0.5595561573922918,-0.551544379082639,-0.5516549392784119,-0.5522895805520257,-1.0
1,1.0,-1.0,-0.5595561573922918,-0.5598146994796115,-0.5516549392784119,-0.5522895805520257,-2.0
2,1.0,-1.0,-0.42521519608818253,-0.4191543205216633,-0.42966655164327616,-0.4300562781663497,-3.0
3,0.0,-1.0,-0.31300097390052367,-0.3113413408815809,-0.30593498699967675,-0.3040724043457947,-4.0
4,1.0,-1.0,-0.42521519608818253,-0.4276994289555588,-0.42966655164327616,-0.4300562781663497,-5.0
5,3.0,-1.0,-0.31300097390052367,-0.3113413408815809,-0.30593498699967675,-0.3137683319414489,-6.0
6,2.0,-1.0,-0.31300097390052367,-0.3113413408815809,-0.3153147249864421,-0.3137683319414489,-7.0
7,3.0,-1.0,-0.27749035899946095,-0.2765275657166651,-0.27959636030552515,-0.2811017363117677,-8.0
8,1.0,-1.0,-0.31300097390052367,-0.32041508559046483,-0.3153147249864421,-0.3137683319414489,-9.0
9,2.0,-1.0,-0.24670232408917045,-0.24659753037040433,-0.25253955735315775,-0.2463719336525296,-10.0
10,1.0,-1.0,-0.2243805444338458,-0.22669024908637858,-0.22390440051137042,-0.21903870334456085,-11.0
11,3.0,-1.0,-0.2243805444338458,-0.22669024908637858,-0.22390440051137042,-0.229065663713988,-12.0
12,3.0,-1.0,-0.24670232408917045,-0.24659753037040433,-0.25253955735315775,-0.24612556171887706,-13.0
13,3.0,-1.0,-0.24670232408917045,-0.24659753037040433,-0.25253955735315775,-0.2558794361571582,-14.0
14,1.0,-1.0,-0.24670232408917045,-0.2563509328400339,-0.25253955735315775,-0.2558794361571582,-15.0
15,0.0,-1.0,-0.25705230961338343,-0.2563509328400339,-0.25253955735315775,-0.2558794361571582,-16.0
16,0.0,-1.0,-0.32369790092631207,-0.32041508559046483,-0.3153147249864421,-0.3137683319414489,-17.0
17,1.0,-1.0,-0.42521519608818253,-0.43624634965347625,-0.42966655164327616,-0.4300562781663497,-18.0
18,2.0,-1.0,-0.32369790092631207,-0.32041508559046483,-0.32465032582802766,-0.3137683319414489,-19.0
19,1.0,-1.0,-0.27749035899946095,-0.2757774296641008,-0.27959636030552515,-0.2811017363117677,-20.0
20,2.0,-1.0,-0.2243805444338458,-0.22669024908637858,-0.23279248949654646,-0.229065663713988,-21.0
21,1.0,-1.0,-0.13298015519528802,-0.12836260116963183,-0.12628871021781285,-0.12523699892108345,-22.0
22,3.0,-1.0,-0.13298015519528802,-0.12836260116963183,-0.12628871021781285,-0.13600405383177722,-23.0
23,0.0,-1.0,-0.23461873585648427,-0.22669024908637858,-0.23279248949654646,-0.229065663713988,-24.0
24,1.0,-1.0,-0.27749035899946095,-0.2850598676092372,-0.27959636030552515,-0.2811017363117677,-25.0
25,1.0,-1.0,-0.23461873585648427,-0.2364635588372922,-0.23279248949654646,-0.229065663713988,-26.0
26,3.0,-1.0,-0.23461873585648427,-0.2364635588372922,-0.23279248949654646,-0.23904786309302656,-27.0
27,2.0,-1.0,-0.25705230961338343,-0.2563509328400339,-0.2621092941850951,-0.2558794361571582,-28.0
28,2.0,-1.0,-0.23461873585648427,-0.2364635588372922,-0.2316011629935413,-0.23904786309302656,-29.0
29,2.0,1.0,-0.13298015519528802,-0.12836260116963183,-0.1350258231156347,-0.13600405383177722,-28.0
