,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-1.5542213361953001,-1.548014743364891,-1.547701475171656,-1.5469605834433267,-1.0
1,0.0,-1.0,-1.203932196047679,-1.1971191482332268,-1.1953308717839641,-1.194262739432661,-2.0
2,3.0,-1.0,-1.5542213361953001,-1.548014743364891,-1.547701475171656,-1.5454136228598834,-3.0
3,3.0,-1.0,-1.5542213361953001,-1.548014743364891,-1.547701475171656,-1.5538682092370235,-4.0
4,2.0,-1.0,-1.5542213361953001,-1.548014743364891,-1.552786808527925,-1.5538682092370235,-5.0
5,3.0,-1.0,-1.17627623481377,-1.1788354972957504,-1.1740353366621354,-1.1857904245686992,-6.0
6,1.0,-1.0,-1.5542213361953001,-1.553282960586136,-1.552786808527925,-1.5538682092370235,-7.0
7,3.0,-1.0,-1.203932196047679,-1.1971191482332268,-1.1953308717839641,-1.1930684766932285,-8.0
8,3.0,-1.0,-1.203932196047679,-1.1971191482332268,-1.1953308717839641,-1.2018754082165353,-9.0
9,2.0,-1.0,-1.203932196047679,-1.1971191482332268,-1.2020377954694546,-1.2018754082165353,-10.0
10,3.0,-1.0,-0.9667656287151575,-0.9651259139223057,-0.9663975721916658,-0.9733996367004025,-11.0
11,1.0,-1.0,-1.203932196047679,-1.202685816643437,-1.2020377954694546,-1.2018754082165353,-12.0
12,2.0,-1.0,-0.8754453856915841,-0.8646870583549855,-0.8354612039891887,-0.8606719927887454,-13.0
13,2.0,-1.0,-0.7244786507569222,-0.7182223065636482,-0.6980671169864988,-0.73293945281223,-14.0
14,2.0,-1.0,-0.6187667605098878,-0.6188157504558844,-0.5988532730709103,-0.6211186686169551,-15.0
15,1.0,1.0,-0.20605615977710423,-0.06738694873284928,-0.19366273046311636,-0.20164350782375762,-14.0
