,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-0.8373708346509825,-0.832867584673142,-0.8297017674358956,-0.8366334110362813,-1.0
1,3.0,-1.0,-0.6063872371886968,-0.6104922727683557,-0.6103372586388881,-0.6170983456203727,-2.0
2,2.0,-1.0,-0.8373708346509825,-0.832867584673142,-0.8368622348962349,-0.8366334110362813,-3.0
3,0.0,-1.0,-0.6057808499515082,-0.6104922727683557,-0.6103372586388881,-0.6170983456203727,-4.0
4,0.0,-1.0,-0.6151750691015566,-0.6104922727683557,-0.6103372586388881,-0.6170983456203727,-5.0
5,2.0,-1.0,-0.6151750691015566,-0.6104922727683557,-0.6085797539014327,-0.6170983456203727,-6.0
6,3.0,-1.0,-0.4849898131602817,-0.4869476290685013,-0.4889202890713047,-0.49352268116779713,-7.0
7,2.0,-1.0,-0.6151750691015566,-0.6104922727683557,-0.6168588646808609,-0.6170983456203727,-8.0
8,0.0,-1.0,-0.4945048233471214,-0.4869476290685013,-0.4889202890713047,-0.49352268116779713,-9.0
9,1.0,-1.0,-0.4945048233471214,-0.4955604814189229,-0.4889202890713047,-0.49352268116779713,-10.0
10,2.0,-1.0,-0.3921083216633805,-0.395133394575139,-0.3957751037784666,-0.4026513457910986,-11.0
11,0.0,-1.0,-0.3128523071333217,-0.30691748877351216,-0.3041436379590583,-0.3112247936414979,-12.0
12,3.0,-1.0,-0.4198493722495938,-0.4264094687636078,-0.4191113881405191,-0.4288196606927541,-13.0
13,2.0,-1.0,-0.4945048233471214,-0.4955604814189229,-0.4978030886738563,-0.49352268116779713,-14.0
14,2.0,-1.0,-0.4198493722495938,-0.4264094687636078,-0.4286922767523786,-0.4288196606927541,-15.0
15,3.0,-1.0,-0.4198493722495938,-0.4264094687636078,-0.4286922767523786,-0.43897316821633675,-16.0
16,3.0,-1.0,-0.4945048233471214,-0.4955604814189229,-0.4978030886738563,-0.5040818848110343,-17.0
17,1.0,-1.0,-0.6151750691015566,-0.6191754767283817,-0.6168588646808609,-0.6170983456203727,-18.0
18,1.0,-1.0,-0.5405505803786451,-0.5402073172668207,-0.5358289928215325,-0.536765820801617,-19.0
19,1.0,-1.0,-0.39556623476999464,-0.39904695462642586,-0.39421247718668895,-0.392764805324164,-20.0
20,2.0,-1.0,-0.2868264539792623,-0.2948985195619854,-0.2924461990948056,-0.28975224594412735,-21.0
21,2.0,1.0,-0.1538072576679418,-0.1382342385684622,0.07813449669659182,-0.13600405383177722,-20.0
