,ACTION,REWARD,A0,A1,A2,A3,V
0,0.0,-1.0,-0.06972069881146867,-0.06933855037205838,-0.06906563075735309,-0.05983700527536669,-1.0
1,3.0,-1.0,-0.06972069881146867,-0.06933855037205838,-0.06906563075735309,-0.06977716827009132,-2.0
2,2.0,-1.0,-0.06972069881146867,-0.06933855037205838,-0.06881923638422856,-0.06977716827009132,-3.0
3,1.0,-1.0,-0.04987707919660991,-0.05913764548039,-0.049545781154587284,-0.050678175472975956,-4.0
4,2.0,-1.0,-0.040386065572126026,-0.029960208190000004,-0.03983971501,-0.030060631188099998,-5.0
5,1.0,-1.0,-0.030116545944670003,-0.039672189999999996,-0.0299692,-0.030147141691,-6.0
6,2.0,-1.0,-0.01998991,-0.02968309,-0.029790999999999998,-0.01999,-7.0
7,2.0,-1.0,-0.020079901171000003,-0.0199,-0.01999,-0.01009,-8.0
8,3.0,-1.0,-0.020079901171000003,-0.0199,-0.01999,-0.020169009190000003,-9.0
9,0.0,-1.0,-0.0300597337,-0.02968309,-0.029790999999999998,-0.01999,-10.0
10,2.0,-1.0,-0.030116545944670003,-0.039672189999999996,-0.02985083707138136,-0.030147141691,-11.0
11,3.0,-1.0,-0.02987993881,-0.029790999999999998,-0.029970010000000002,-0.030214855385592144,-12.0
12,2.0,-1.0,-0.030116545944670003,-0.039672189999999996,-0.03982044770066755,-0.030147141691,-13.0
13,1.0,-1.0,-0.02987993881,-0.039672189999999996,-0.029970010000000002,-0.030214855385592144,-14.0
14,1.0,1.0,-0.020079901171000003,-0.029701,-0.01999,-0.020169009190000003,-13.0
