,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.0786564212827043,-1.076398504120341,-1.0790194753583133,-1.0766367970011879,-1.0
1,3.0,-1.0,-0.7883268708740635,-0.7896934909197656,-0.7866301036726391,-0.7934998494977666,-2.0
2,1.0,-1.0,-1.0786564212827043,-1.072889234046712,-1.0790194753583133,-1.0766367970011879,-3.0
3,2.0,-1.0,-0.8139432065251351,-0.8129696175649057,-0.8141946913501891,-0.8090796551465905,-4.0
4,1.0,-1.0,-0.6936191850058172,-0.6937979071034496,-0.6882639890385707,-0.6930274921140189,-5.0
5,2.0,-1.0,-0.49945301696828415,-0.5044627791304106,-0.49081708884457775,-0.5036228445906641,-6.0
6,3.0,-1.0,-0.3611852452180664,-0.36111008618046336,-0.3614102283688683,-0.3554057222804782,-7.0
7,2.0,-1.0,-0.49945301696828415,-0.5044627791304106,-0.4891075694566563,-0.5036228445906641,-8.0
8,3.0,-1.0,-0.3611852452180664,-0.36111008618046336,-0.3614102283688683,-0.3662536331827833,-9.0
9,2.0,-1.0,-0.49945301696828415,-0.5044627791304106,-0.4874664845377139,-0.5036228445906641,-10.0
10,1.0,-1.0,-0.3611852452180664,-0.36833194226756044,-0.3614102283688683,-0.3662536331827833,-11.0
11,0.0,-1.0,-0.17695007754865502,-0.1382342385684622,-0.09255077210019298,-0.14722545137927281,-12.0
12,0.0,-1.0,-0.37196790584152445,-0.36833194226756044,-0.3614102283688683,-0.3662536331827833,-13.0
13,1.0,-1.0,-0.5127543550930825,-0.4866491303755795,-0.5026277965605428,-0.5044140388483862,-14.0
14,2.0,-1.0,-0.37196790584152445,-0.36833194226756044,-0.35859452307662587,-0.3662536331827833,-15.0
15,1.0,1.0,-0.14038786907873974,-0.09782366905908499,-0.13670625010807036,-0.11574263912665703,-14.0
