,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.7983917931298379,-1.762371856220824,-1.3808139160738717,-1.7872971901905386,-1.0
1,0.0,-1.0,-1.3747884564784771,-1.371884232458642,-1.2495932827883318,-1.4035584573955637,-2.0
2,2.0,-1.0,-1.3747884564784771,-1.371884232458642,-1.2563287891472028,-1.4035584573955637,-3.0
3,2.0,-1.0,-1.0474680838468837,-1.0527578321626285,-1.0228028392891422,-1.053885273843271,-4.0
4,2.0,-1.0,-0.8198946205870516,-0.8224908503448116,-0.8152426908248794,-0.8175165275077971,-5.0
5,2.0,-1.0,-0.8198946205870516,-0.8224908503448116,-0.8144274481340545,-0.8175165275077971,-6.0
6,2.0,-1.0,-0.8198946205870516,-0.8224908503448116,-0.8236130206859205,-0.8175165275077971,-7.0
7,3.0,-1.0,-0.8198946205870516,-0.8224908503448116,-0.8236130206859205,-0.8285465877863214,-8.0
8,2.0,-1.0,-1.0474680838468837,-1.0527578321626285,-1.0299538624815343,-1.053885273843271,-9.0
9,0.0,-1.0,-0.8290747259664646,-0.8224908503448116,-0.8236130206859205,-0.8285465877863214,-10.0
10,1.0,-1.0,-0.8290747259664646,-0.8269512354768497,-0.8236130206859205,-0.8285465877863214,-11.0
11,1.0,-1.0,-0.6019956262841789,-0.29890938331750266,-0.5890381238303962,-0.5552752494512366,-12.0
12,0.0,-1.0,-0.3565113877791606,0.7192129539968323,-0.33119066781062373,-0.44898945198925666,-13.0
13,1.0,-1.0,-0.6019956262841789,-0.29944737289835616,-0.5890381238303962,-0.5552752494512366,-14.0
14,1.0,1.0,-0.3565113877791606,0.702020824456864,-0.33119066781062373,-0.44898945198925666,-13.0
