,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.8028352004432044,-1.762371856220824,-1.4132288738243712,-1.7872971901905386,-1.0
1,2.0,-1.0,-1.3824217694925591,-1.371884232458642,-1.2996503974423423,-1.4035584573955637,-2.0
2,3.0,-1.0,-1.0831916329659108,-1.0808573760578943,-1.0825045267432791,-1.087949649548859,-3.0
3,2.0,-1.0,-1.3824217694925591,-1.371884232458642,-1.30638160985244,-1.4035584573955637,-4.0
4,1.0,-1.0,-1.0831916329659108,-1.0777623305438067,-1.0825045267432791,-1.087949649548859,-5.0
5,3.0,-1.0,-0.8620357030664924,-0.8594854717608749,-0.8570586940545759,-0.872728039877102,-6.0
6,2.0,-1.0,-1.062024665589153,-1.0639287056854636,-1.0496114761788449,-1.0782939205559967,-7.0
7,2.0,-1.0,-0.8620357030664924,-0.8594854717608749,-0.8509619823950456,-0.872728039877102,-8.0
8,3.0,-1.0,-0.6019956262841789,-0.2748750312239405,-0.595854837823865,-0.5673811547982797,-9.0
9,2.0,-1.0,-0.8620357030664924,-0.8594854717608749,-0.8549262378521106,-0.872728039877102,-10.0
10,1.0,-1.0,-0.6019956262841789,-0.2757298641374851,-0.595854837823865,-0.5673811547982797,-11.0
11,1.0,1.0,-0.3565113877791606,0.7136058451637569,-0.33119066781062373,-0.44898945198925666,-10.0
