,ACTION,REWARD,A0,A1,A2,A3,V
0,3.0,-1.0,-0.2174296866679843,-0.2200127654110425,-0.21915505357983167,-0.2268005490317699,-1.0
1,0.0,-1.0,-0.2272122569813163,-0.2200127654110425,-0.21915505357983167,-0.2268005490317699,-2.0
2,2.0,-1.0,-0.2272122569813163,-0.2200127654110425,-0.22838938412984744,-0.2268005490317699,-3.0
3,0.0,-1.0,-0.1582728005253647,-0.16393684381298892,-0.16277377014020053,-0.16289164941267087,-4.0
4,0.0,-1.0,-0.1681145277248393,-0.16393684381298892,-0.16277377014020053,-0.16289164941267087,-5.0
5,2.0,-1.0,-0.1681145277248393,-0.16393684381298892,-0.17204053796932423,-0.16289164941267087,-6.0
6,0.0,-1.0,-0.10929011388835187,-0.10912451792833754,-0.10837212191408746,-0.1032729467134153,-7.0
7,3.0,-1.0,-0.10929011388835187,-0.10912451792833754,-0.10837212191408746,-0.1137062420909952,-8.0
8,3.0,-1.0,-0.1681145277248393,-0.16393684381298892,-0.17204053796932423,-0.16324284780724355,-9.0
9,1.0,-1.0,-0.2272122569813163,-0.21913188579278606,-0.22838938412984744,-0.2268005490317699,-10.0
10,2.0,-1.0,-0.15454291855043564,-0.15535111481926078,-0.15620775284076638,-0.1489018912311121,-11.0
11,3.0,-1.0,-0.12225259151338308,-0.12741223476528968,-0.1269708410449812,-0.1312916956724079,-12.0
12,3.0,-1.0,-0.15454291855043564,-0.15535111481926078,-0.15620775284076638,-0.158752989339881,-13.0
13,0.0,-1.0,-0.16496967633706636,-0.15535111481926078,-0.15620775284076638,-0.158752989339881,-14.0
14,1.0,-1.0,-0.2272122569813163,-0.21833872696823153,-0.22838938412984744,-0.2268005490317699,-15.0
15,1.0,-1.0,-0.16496967633706636,-0.16469222342255374,-0.15620775284076638,-0.158752989339881,-16.0
16,3.0,-1.0,-0.10146245606833665,-0.10855786013008153,-0.10793610936291259,-0.10930279241489799,-17.0
17,0.0,-1.0,-0.11185370128322018,-0.10855786013008153,-0.10793610936291259,-0.10930279241489799,-18.0
18,2.0,-1.0,-0.16496967633706636,-0.16469222342255374,-0.15574594863597915,-0.158752989339881,-19.0
19,0.0,-1.0,-0.13249925122851444,-0.12741223476528968,-0.1269708410449812,-0.1312916956724079,-20.0
20,3.0,-1.0,-0.1681145277248393,-0.16393684381298892,-0.17204053796932423,-0.1735754678718852,-21.0
21,1.0,-1.0,-0.2272122569813163,-0.22755705323627304,-0.22838938412984744,-0.2268005490317699,-22.0
22,2.0,-1.0,-0.16496967633706636,-0.16469222342255374,-0.1653312267190242,-0.158752989339881,-23.0
23,2.0,-1.0,-0.13249925122851444,-0.12741223476528968,-0.13658228710823078,-0.1312916956724079,-24.0
24,1.0,-1.0,-0.09982718598352318,-0.10747116647663665,-0.09906929141339199,-0.10096098285985307,-25.0
25,3.0,-1.0,-0.07057071472153134,-0.06843452840572085,-0.06874291977429048,-0.06065986824005876,-26.0
26,1.0,-1.0,-0.09045917365086054,-0.0986909782910148,-0.09806268649871344,-0.09091980775497273,-27.0
27,2.0,-1.0,-0.07069357184432418,-0.06977045940050974,-0.07793966251342212,-0.07012461566198122,-28.0
28,2.0,1.0,-0.04026455038534533,-0.03982045935054972,-0.037685242998185514,-0.04038010785423154,-27.0
