,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-0.47585787464821844,-0.4803187010690755,-0.4824657089344617,-0.47690031854221204,-1.0
1,3.0,-1.0,-0.3511372170513386,-0.3484662746987826,-0.3504373295153307,-0.3559069506571659,-2.0
2,0.0,-1.0,-0.4753820167735702,-0.4803187010690755,-0.4824657089344617,-0.47690031854221204,-3.0
3,0.0,-1.0,-0.48490663475679663,-0.4803187010690755,-0.4824657089344617,-0.47690031854221204,-4.0
4,0.0,-1.0,-0.49434967127610857,-0.4803187010690755,-0.4824657089344617,-0.47690031854221204,-5.0
5,3.0,-1.0,-0.49434967127610857,-0.4803187010690755,-0.4824657089344617,-0.47642341822366985,-6.0
6,3.0,-1.0,-0.49434967127610857,-0.4803187010690755,-0.4824657089344617,-0.4859469948054462,-7.0
7,1.0,-1.0,-0.49434967127610857,-0.48869423152067265,-0.4824657089344617,-0.4859469948054462,-8.0
8,3.0,-1.0,-0.35957683509657784,-0.36132867877467495,-0.3591851777477635,-0.3628376383139576,-9.0
9,2.0,-1.0,-0.35957683509657784,-0.36132867877467495,-0.36817037937053143,-0.3628376383139576,-10.0
10,1.0,-1.0,-0.28685248723842854,-0.2954662755606074,-0.29326483866876396,-0.2951367115696183,-11.0
11,3.0,-1.0,-0.22556105820918124,-0.2299550306720042,-0.22544873848994954,-0.23118948746733536,-12.0
12,2.0,-1.0,-0.2589410792790475,-0.25704205707602856,-0.25901410358444477,-0.25601887936639833,-13.0
13,2.0,-1.0,-0.22556105820918124,-0.2299550306720042,-0.23457578575625654,-0.23118948746733536,-14.0
14,1.0,-1.0,-0.15525675045831844,-0.16280754355505223,-0.16228999727043716,-0.16813113388614503,-15.0
15,3.0,-1.0,-0.10170611756043062,-0.09928346782195634,-0.09954427472131047,-0.10387429706482945,-16.0
16,3.0,-1.0,-0.1831385029139342,-0.18809282560288068,-0.1880299691545534,-0.18920738040107607,-17.0
17,1.0,-1.0,-0.19489192896761054,-0.19769695307382448,-0.19546851886950325,-0.19747546069905142,-18.0
18,0.0,-1.0,-0.20524717959223202,-0.19769695307382448,-0.19546851886950325,-0.19747546069905142,-19.0
19,3.0,-1.0,-0.2589410792790475,-0.25704205707602856,-0.25901410358444477,-0.26576286048703196,-20.0
20,1.0,-1.0,-0.2589410792790475,-0.2662308531750938,-0.25901410358444477,-0.26576286048703196,-21.0
21,2.0,-1.0,-0.20524717959223202,-0.19769695307382448,-0.20516208020703364,-0.19747546069905142,-22.0
22,0.0,-1.0,-0.19333716740867748,-0.18809282560288068,-0.1880299691545534,-0.18920738040107607,-23.0
23,0.0,-1.0,-0.23588712001223527,-0.2299550306720042,-0.23457578575625654,-0.23118948746733536,-24.0
24,0.0,-1.0,-0.2971201588383333,-0.2954662755606074,-0.29326483866876396,-0.2951367115696183,-25.0
25,1.0,-1.0,-0.3511372170513386,-0.35762099549981363,-0.3504373295153307,-0.3559069506571659,-26.0
26,2.0,-1.0,-0.2971201588383333,-0.2954662755606074,-0.2924526700449795,-0.2951367115696183,-27.0
27,1.0,-1.0,-0.23932041188414988,-0.24465008467347618,-0.2393918863518793,-0.2434858858258264,-28.0
28,0.0,-1.0,-0.1658580666606926,-0.16280754355505223,-0.16228999727043716,-0.16813113388614503,-29.0
29,0.0,-1.0,-0.249320342691415,-0.24465008467347618,-0.2393918863518793,-0.2434858858258264,-30.0
30,0.0,-1.0,-0.2756379767978357,-0.27248082600591716,-0.28112029059251825,-0.272169805132547,-31.0
31,3.0,-1.0,-0.2756379767978357,-0.27248082600591716,-0.28112029059251825,-0.28260204304685954,-32.0
32,2.0,-1.0,-0.3511372170513386,-0.35762099549981363,-0.3593852836542306,-0.3559069506571659,-33.0
33,1.0,-1.0,-0.2756379767978357,-0.2719105447230249,-0.28112029059251825,-0.28260204304685954,-34.0
34,2.0,-1.0,-0.249320342691415,-0.24465008467347618,-0.2385673271395584,-0.2434858858258264,-35.0
35,3.0,-1.0,-0.18455902526430712,-0.17687412133850197,-0.17792173393060517,-0.1847766675760219,-36.0
36,2.0,-1.0,-0.249320342691415,-0.24465008467347618,-0.24777352096020933,-0.2434858858258264,-37.0
37,1.0,-1.0,-0.18455902526430712,-0.18585899835886943,-0.17792173393060517,-0.1847766675760219,-38.0
38,0.0,-1.0,-0.09449930131814843,-0.09175002246554881,-0.08932334983600883,-0.093582915037934,-39.0
39,3.0,-1.0,-0.18455902526430712,-0.18585899835886943,-0.17792173393060517,-0.1851202738726941,-40.0
40,3.0,-1.0,-0.249320342691415,-0.24465008467347618,-0.24777352096020933,-0.2536831009979729,-41.0
41,2.0,-1.0,-0.2971201588383333,-0.2954662755606074,-0.30172999410659096,-0.2951367115696183,-42.0
42,1.0,-1.0,-0.249320342691415,-0.25366419380217536,-0.24777352096020933,-0.2536831009979729,-43.0
43,2.0,-1.0,-0.1658580666606926,-0.16280754355505223,-0.17147100744625687,-0.16813113388614503,-44.0
44,2.0,-1.0,-0.09449930131814843,-0.09175002246554881,-0.08923402648617282,-0.093582915037934,-45.0
45,2.0,-1.0,-0.09449930131814843,-0.09175002246554881,-0.09914479245968665,-0.093582915037934,-46.0
46,1.0,1.0,-0.09449930131814843,-0.09083252224089332,-0.09914479245968665,-0.093582915037934,-45.0
