,ACTION,REWARD,A0,A1,A2,A3,V
0,3.0,-1.0,-1.2169662650615973,-1.2165536554478191,-1.2194076939219647,-1.2237586590197207,-1.0
1,1.0,-1.0,-1.2169662650615973,-1.2228440062722774,-1.2194076939219647,-1.2237586590197207,-2.0
2,1.0,-1.0,-0.941654408032655,-0.9465250179245353,-0.9430744592686708,-0.9425346193986731,-3.0
3,3.0,-1.0,-0.7119322838898257,-0.7142786788529192,-0.7131741877485438,-0.7078920928079995,-4.0
4,3.0,-1.0,-0.7119322838898257,-0.7142786788529192,-0.7131741877485438,-0.7071842007151915,-5.0
5,3.0,-1.0,-0.7119322838898257,-0.7142786788529192,-0.7131741877485438,-0.7164770165144763,-6.0
6,0.0,-1.0,-0.7132878507232213,-0.7142786788529192,-0.7131741877485438,-0.7164770165144763,-7.0
7,0.0,-1.0,-0.9531905603378829,-0.9465250179245353,-0.9430744592686708,-0.9425346193986731,-8.0
8,0.0,-1.0,-1.2257492987965357,-1.2228440062722774,-1.2194076939219647,-1.2237586590197207,-9.0
9,2.0,-1.0,-1.2257492987965357,-1.2228440062722774,-1.2253331839933375,-1.2237586590197207,-10.0
10,3.0,-1.0,-0.9048818777107362,-0.9174991488471599,-0.9022505622030951,-0.914157967221611,-11.0
11,2.0,-1.0,-1.2257492987965357,-1.2228440062722774,-1.231200107213232,-1.2237586590197207,-12.0
12,2.0,-1.0,-0.9048818777107362,-0.9174991488471599,-0.9000781445935095,-0.914157967221611,-13.0
13,2.0,-1.0,-0.7624880561675181,-0.7644177070575965,-0.7690905804658674,-0.7671741121469473,-14.0
14,1.0,-1.0,-0.6273405445001824,-0.6280328264756041,-0.6239506699035419,-0.6293227199961312,-15.0
15,3.0,-1.0,-0.4695640762315362,-0.4642860262158833,-0.4661312410689149,-0.46994509393385153,-16.0
16,0.0,-1.0,-0.5803203027089555,-0.5822971593413816,-0.5844673063424852,-0.5828150858947462,-17.0
17,0.0,-1.0,-0.7717255681113506,-0.7644177070575965,-0.7690905804658674,-0.7671741121469473,-18.0
18,1.0,-1.0,-0.7717255681113506,-0.7719964127114011,-0.7690905804658674,-0.7671741121469473,-19.0
19,0.0,-1.0,-0.5914216666911885,-0.5822971593413816,-0.5844673063424852,-0.5828150858947462,-20.0
20,3.0,-1.0,-0.7717255681113506,-0.7719964127114011,-0.7690905804658674,-0.7776030743268194,-21.0
21,2.0,-1.0,-0.9048818777107362,-0.9174991488471599,-0.8979991783717672,-0.914157967221611,-22.0
22,2.0,-1.0,-0.7717255681113506,-0.7719964127114011,-0.7770152306903406,-0.7776030743268194,-23.0
23,2.0,-1.0,-0.6273405445001824,-0.6280328264756041,-0.6333267192336384,-0.6293227199961312,-24.0
24,0.0,-1.0,-0.6367132039556822,-0.6280328264756041,-0.6333267192336384,-0.6293227199961312,-25.0
25,1.0,-1.0,-0.6367132039556822,-0.635931072446791,-0.6333267192336384,-0.6293227199961312,-26.0
26,1.0,-1.0,-0.4695640762315362,-0.4709891881373854,-0.4661312410689149,-0.46994509393385153,-27.0
27,1.0,1.0,-0.15517943719632757,-0.1580624402027064,-0.156014084553652,-0.152336704941748,-26.0
