,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-0.5038553216048325,-0.5054190675965976,-0.5040926276645729,-0.5049655867628301,-1.0
1,0.0,-1.0,-0.370425293754453,-0.3757532749092209,-0.3672845236191609,-0.3774574888459486,-2.0
2,2.0,-1.0,-0.370425293754453,-0.3757532749092209,-0.37617993943235867,-0.3774574888459486,-3.0
3,0.0,-1.0,-0.2850769764822168,-0.290904117045399,-0.2906956673738531,-0.2930230973348995,-4.0
4,0.0,-1.0,-0.2947918995057346,-0.290904117045399,-0.2906956673738531,-0.2930230973348995,-5.0
5,2.0,-1.0,-0.2947918995057346,-0.290904117045399,-0.3001664193326857,-0.2930230973348995,-6.0
6,1.0,-1.0,-0.2655618691050406,-0.27323764389259303,-0.2661203685023487,-0.2685655028237999,-7.0
7,2.0,-1.0,-0.19502313541930005,-0.19481790107544877,-0.1975560683844779,-0.19555204887818675,-8.0
8,1.0,-1.0,-0.19502313541930005,-0.20371196830003568,-0.1975560683844779,-0.19555204887818675,-9.0
9,3.0,-1.0,-0.10522703929019678,-0.09992419701848439,-0.09914479245968665,-0.10418224999820233,-10.0
10,2.0,-1.0,-0.17642944768272756,-0.17209482317754557,-0.1697603553033799,-0.17917300211528886,-11.0
11,2.0,-1.0,-0.10522703929019678,-0.09992419701848439,-0.10904564766722696,-0.10418224999820233,-12.0
12,1.0,1.0,-0.10522703929019678,-0.09892495504829954,-0.10904564766722696,-0.10418224999820233,-11.0
