,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-1.0618487831476466,-1.0601165339564884,-1.0574553109979818,-1.059914839746883,-1.0
1,2.0,-1.0,-0.7907835936343475,-0.7989297494748699,-0.797906778606459,-0.7922639505332841,-2.0
2,3.0,-1.0,-0.6835255579105906,-0.6862272130016961,-0.6854864277496907,-0.6930274921140189,-3.0
3,0.0,-1.0,-0.8023928554969858,-0.7989297494748699,-0.797906778606459,-0.7922639505332841,-4.0
4,2.0,-1.0,-1.0618487831476466,-1.0601165339564884,-1.0638088425687966,-1.059914839746883,-5.0
5,3.0,-1.0,-0.769875852703618,-0.7729413945085726,-0.7741545960107026,-0.781628548445135,-6.0
6,3.0,-1.0,-1.0618487831476466,-1.0601165339564884,-1.0638088425687966,-1.068854924907136,-7.0
7,1.0,-1.0,-1.0618487831476466,-1.0566457441717232,-1.0638088425687966,-1.068854924907136,-8.0
8,3.0,-1.0,-0.8023928554969858,-0.7989297494748699,-0.797906778606459,-0.7914716865827508,-9.0
9,3.0,-1.0,-0.8023928554969858,-0.7989297494748699,-0.797906778606459,-0.800680214896168,-10.0
10,2.0,-1.0,-0.8023928554969858,-0.7989297494748699,-0.8060794408415897,-0.800680214896168,-11.0
11,0.0,-1.0,-0.6936191850058172,-0.6862272130016961,-0.6854864277496907,-0.6930274921140189,-12.0
12,0.0,-1.0,-0.7791059768509144,-0.7729413945085726,-0.7741545960107026,-0.781628548445135,-13.0
13,1.0,-1.0,-0.7791059768509144,-0.7813813584132341,-0.7741545960107026,-0.781628548445135,-14.0
14,2.0,-1.0,-0.6936191850058172,-0.6862272130016961,-0.6830318271867925,-0.6930274921140189,-15.0
15,0.0,-1.0,-0.4909850866468189,-0.48891819051096064,-0.49546309172310093,-0.4931987398017223,-16.0
16,0.0,-1.0,-0.6523788802579203,-0.6449662748093493,-0.6474143376222279,-0.6524285395408699,-17.0
17,1.0,-1.0,-0.6523788802579203,-0.6429168757758544,-0.6474143376222279,-0.6524285395408699,-18.0
18,1.0,-1.0,-0.4909850866468189,-0.4971542366240016,-0.49546309172310093,-0.4931987398017223,-19.0
19,2.0,-1.0,-0.3473743908303756,-0.35389861072314766,-0.3542370463154101,-0.35362112849359767,-20.0
20,1.0,1.0,-0.14038786907873974,-0.06081607507310487,-0.13670625010807036,-0.11574263912665703,-19.0
