,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-0.3810344982358327,-0.38367869799885224,-0.379476755771598,-0.37151496429939407,-1.0
1,0.0,-1.0,-0.2751208308388262,-0.2763565914766495,-0.2805792578779359,-0.2800796880403256,-2.0
2,3.0,-1.0,-0.2751208308388262,-0.2763565914766495,-0.2805792578779359,-0.2906225258386169,-3.0
3,3.0,-1.0,-0.3810344982358327,-0.38367869799885224,-0.379476755771598,-0.3811434493350947,-4.0
4,2.0,-1.0,-0.3810344982358327,-0.38367869799885224,-0.38815807569143146,-0.3811434493350947,-5.0
5,0.0,-1.0,-0.2748457100079874,-0.2763565914766495,-0.2805792578779359,-0.2906225258386169,-6.0
6,0.0,-1.0,-0.2845708642979794,-0.2763565914766495,-0.2805792578779359,-0.2906225258386169,-7.0
7,1.0,-1.0,-0.2845708642979794,-0.28560279355349555,-0.2805792578779359,-0.2906225258386169,-8.0
8,3.0,-1.0,-0.2244109323266448,-0.23114355971621592,-0.2287111834041721,-0.23354479317477184,-9.0
9,1.0,-1.0,-0.2931891957014894,-0.2835132921929624,-0.2768915081065362,-0.27574595333559854,-10.0
10,3.0,-1.0,-0.20554116166548964,-0.20342207025172412,-0.20385033311065098,-0.20744030431518365,-11.0
11,1.0,-1.0,-0.20554116166548964,-0.21270907880226453,-0.20385033311065098,-0.20744030431518365,-12.0
12,2.0,-1.0,-0.1521364925348143,-0.14868674627175643,-0.15661516107245307,-0.14840308108683836,-13.0
13,0.0,-1.0,-0.15236407451177658,-0.1487468812514377,-0.14378509142656976,-0.14965808130411573,-14.0
14,1.0,-1.0,-0.18326894544145753,-0.18402910515339374,-0.17920702580084627,-0.1809881980710086,-15.0
15,2.0,-1.0,-0.15236407451177658,-0.1487468812514377,-0.14301678470066836,-0.14965808130411573,-16.0
16,2.0,1.0,-0.09116986058447854,-0.07954184481039493,-0.07364986072007323,-0.08218230751237135,-15.0
