,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-0.9720251429406911,-0.9736602924519635,-0.9733908863981116,-0.9721710042846637,-1.0
1,2.0,-1.0,-0.7187396192204003,-0.7045431709454637,-0.6909997299574873,-0.6998312968482444,-2.0
2,2.0,-1.0,-0.6014002035129847,-0.6027172432634597,-0.6080428564217059,-0.5991793660274555,-3.0
3,1.0,-1.0,-0.44570419841102626,-0.4336885934847699,-0.4374226814858382,-0.44659521900464694,-4.0
4,3.0,-1.0,-0.31021825314277823,-0.3136538845686665,-0.311816204179803,-0.32002143838266806,-5.0
5,0.0,-1.0,-0.4521795907022607,-0.44893867541705484,-0.44134453069215634,-0.4432427558074314,-6.0
6,3.0,-1.0,-0.6014002035129847,-0.6027172432634597,-0.6080428564217059,-0.5994065699367983,-7.0
7,2.0,-1.0,-0.7187396192204003,-0.7045431709454637,-0.6994843917873436,-0.6998312968482444,-8.0
8,3.0,-1.0,-0.6014002035129847,-0.6027172432634597,-0.6080428564217059,-0.6097078637635164,-9.0
9,2.0,-1.0,-0.7187396192204003,-0.7045431709454637,-0.707902149701087,-0.6998312968482444,-10.0
10,0.0,-1.0,-0.6116232267078832,-0.6027172432634597,-0.6080428564217059,-0.6097078637635164,-11.0
11,2.0,-1.0,-0.6979534234736429,-0.6952903337817046,-0.691277703548768,-0.695043330617274,-12.0
12,1.0,-1.0,-0.587978960023207,-0.5764453043638059,-0.583278520825858,-0.5785514411278805,-13.0
13,1.0,-1.0,-0.44570419841102626,-0.43214367182820723,-0.4374226814858382,-0.44659521900464694,-14.0
14,0.0,-1.0,-0.3110053636578043,-0.3136538845686665,-0.311816204179803,-0.32002143838266806,-15.0
15,2.0,-1.0,-0.44570419841102626,-0.43214367182820723,-0.44613650763699675,-0.44659521900464694,-16.0
16,3.0,-1.0,-0.34594845679133196,-0.3477373512020545,-0.3518712586255133,-0.3535751193083198,-17.0
17,1.0,-1.0,-0.44570419841102626,-0.4406212833828454,-0.44613650763699675,-0.44659521900464694,-18.0
18,0.0,-1.0,-0.32186090157167185,-0.3136538845686665,-0.311816204179803,-0.32002143838266806,-19.0
19,1.0,-1.0,-0.44570419841102626,-0.4490214163866352,-0.44613650763699675,-0.44659521900464694,-20.0
20,2.0,-1.0,-0.32186090157167185,-0.3136538845686665,-0.31806561726976107,-0.32002143838266806,-21.0
21,1.0,1.0,-0.11639885200259141,0.0595667355068252,-0.13670625010807036,-0.11574263912665703,-20.0
