,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.6942891238491125,-1.6830555392658002,-1.6723474785660783,-1.6818737203853935,-1.0
1,3.0,-1.0,-1.2604021145252307,-1.2599997611385967,-1.2545635406704914,-1.274706757096997,-2.0
2,2.0,-1.0,-1.6942891238491125,-1.6830555392658002,-1.676915075646452,-1.6818737203853935,-3.0
3,2.0,-1.0,-1.2604021145252307,-1.2599997611385967,-1.2589374287401827,-1.274706757096997,-4.0
4,1.0,-1.0,-0.8703084946710392,-0.7668950233204331,-0.8932391772441156,-0.8824692332605167,-5.0
5,1.0,-1.0,-0.7018617360155617,-0.6369266118907947,-0.7027736918388422,-0.6854493212187687,-6.0
6,2.0,-1.0,-0.683581923443052,-0.6713539126930621,-0.5199230204247924,-0.6695194197361984,-7.0
7,2.0,-1.0,-0.24575204245448623,-0.2278629152291703,-0.22541948714241206,-0.22793914558611145,-8.0
8,2.0,-1.0,-0.24575204245448623,-0.2278629152291703,-0.22519406765526964,-0.22793914558611145,-9.0
9,2.0,-1.0,-0.24575204245448623,-0.2278629152291703,-0.22496887358761436,-0.22793914558611145,-10.0
10,2.0,-1.0,-0.24575204245448623,-0.2278629152291703,-0.22474390471402675,-0.22793914558611145,-11.0
11,0.0,-1.0,-0.25777075970583196,-0.2278629152291703,-0.22474390471402675,-0.22793914558611145,-12.0
12,1.0,-1.0,-0.5482247142912359,-0.4944088394903925,-0.5609222492796326,-0.5552752494512366,-13.0
13,2.0,-1.0,-0.25777075970583196,-0.2278629152291703,-0.22451916080931272,-0.22793914558611145,-14.0
14,2.0,-1.0,-0.25777075970583196,-0.2278629152291703,-0.2242946416485034,-0.22793914558611145,-15.0
15,2.0,-1.0,-0.25777075970583196,-0.2278629152291703,-0.23407034700685492,-0.22793914558611145,-16.0
16,1.0,1.0,-0.25777075970583196,-0.2355842860768786,-0.23407034700685492,-0.22793914558611145,-15.0
