,ACTION,REWARD,A0,A1,A2,A3,V
0,3.0,-1.0,-0.5684376046336646,-0.568043489249609,-0.5679422724648994,-0.5611755536805023,-1.0
1,3.0,-1.0,-0.5684376046336646,-0.568043489249609,-0.5679422724648994,-0.5706143781268218,-2.0
2,2.0,-1.0,-0.5684376046336646,-0.568043489249609,-0.5760480008453762,-0.5706143781268218,-3.0
3,1.0,-1.0,-0.4276180601909037,-0.41948920392222677,-0.42661622566516216,-0.42168966571871597,-4.0
4,2.0,-1.0,-0.34870146992646334,-0.34800850270671313,-0.3560434556080571,-0.34767664721002106,-5.0
5,2.0,-1.0,-0.2896135387640433,-0.28918440069758883,-0.2934806171516627,-0.28495420298630236,-6.0
6,2.0,-1.0,-0.21649132716123054,-0.2212945883314762,-0.22692667901755778,-0.21633741686869057,-7.0
7,3.0,-1.0,-0.21649132716123054,-0.2212945883314762,-0.22692667901755778,-0.2167386305268804,-8.0
8,3.0,-1.0,-0.2896135387640433,-0.28918440069758883,-0.2934806171516627,-0.2952337507813295,-9.0
9,3.0,-1.0,-0.34870146992646334,-0.34800850270671313,-0.3560434556080571,-0.35806687970271034,-10.0
10,2.0,-1.0,-0.43600156665022993,-0.43624634965347625,-0.4285019626512038,-0.4300562781663497,-11.0
11,1.0,-1.0,-0.34870146992646334,-0.35709395648812914,-0.3560434556080571,-0.35806687970271034,-12.0
12,1.0,-1.0,-0.28776538391368417,-0.29429367940008666,-0.2884198894272218,-0.2911146339361231,-13.0
13,2.0,-1.0,-0.23461873585648427,-0.2364635588372922,-0.2403982314475662,-0.23904786309302656,-14.0
14,2.0,1.0,-0.14326404881153426,-0.1382342385684622,-0.11243880923563358,-0.13600405383177722,-13.0
