,ACTION,REWARD,A0,A1,A2,A3,V
0,0.0,-1.0,-1.4724168787401755,-1.4815786992052822,-1.4785116591545642,-1.4752125465072303,-1.0
1,0.0,-1.0,-1.4709444618614353,-1.4815786992052822,-1.4785116591545642,-1.4752125465072303,-2.0
2,0.0,-1.0,-1.479473517399574,-1.4815786992052822,-1.4785116591545642,-1.4752125465072303,-3.0
3,3.0,-1.0,-1.479473517399574,-1.4815786992052822,-1.4785116591545642,-1.4837373339607232,-4.0
4,2.0,-1.0,-1.479473517399574,-1.4815786992052822,-1.4839639143615089,-1.4837373339607232,-5.0
5,3.0,-1.0,-1.1420650508826058,-1.1439444722197436,-1.1419393471228196,-1.1494261594905386,-6.0
6,0.0,-1.0,-1.4879940438821744,-1.4815786992052822,-1.4839639143615089,-1.4837373339607232,-7.0
7,1.0,-1.0,-1.4879940438821744,-1.4870957305094905,-1.4839639143615089,-1.4837373339607232,-8.0
8,1.0,-1.0,-1.1560957889879322,-1.1442482510862828,-1.1542521255540579,-1.1513263743282371,-9.0
9,2.0,-1.0,-0.8635603349415606,-0.8646870583549855,-0.8465565030021465,-0.8606719927887454,-10.0
10,2.0,-1.0,-0.7244786507569222,-0.7182223065636482,-0.7037259599062012,-0.7226614725724694,-11.0
11,2.0,-1.0,-0.5816690525071311,-0.580540361192629,-0.5814900643779669,-0.5798027859664688,-12.0
12,1.0,1.0,-0.20605615977710423,0.023139897855513788,-0.19366273046311636,-0.20164350782375762,-11.0
