,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,0.0,0.0,-0.01,0.0,-1.0
1,0.0,-1.0,-0.01,0.0,0.0,0.0,-2.0
2,3.0,-1.0,-0.01,0.0,0.0,-0.01,-3.0
3,0.0,-1.0,-0.01,0.0,-0.01,0.0,-4.0
4,1.0,-1.0,-0.01,-0.01,-0.01,0.0,-5.0
5,2.0,-1.0,0.0,0.0,-0.01,0.0,-6.0
6,2.0,-1.0,0.0,0.0,0.0,0.0,-7.0
7,0.0,-1.0,-0.01,0.0,0.0,0.0,-8.0
8,0.0,-1.0,-0.01,0.0,0.0,0.0,-9.0
9,3.0,-1.0,-0.01,0.0,0.0,-0.01,-10.0
10,1.0,-1.0,-0.01,-0.01,0.0,-0.01,-11.0
11,2.0,-1.0,0.0,0.0,-0.01,0.0,-12.0
12,3.0,-1.0,-0.01,0.0,0.0,0.0,-13.0
13,1.0,-1.0,0.0,-0.01,-0.01,0.0,-14.0
14,3.0,-1.0,0.0,0.0,0.0,-0.01,-15.0
15,2.0,-1.0,0.0,0.0,-0.01,0.0,-16.0
16,0.0,-1.0,-0.01,0.0,0.0,-0.01,-17.0
17,0.0,-1.0,0.0,-0.01,-0.01,0.0,-18.0
18,2.0,-1.0,-0.01,-0.01,-0.01,-0.01,-19.0
19,2.0,-1.0,-0.01,0.0,-0.01,-0.01,-20.0
20,0.0,-1.0,-0.01,0.0,0.0,0.0,-21.0
21,1.0,-1.0,-0.01,-0.01,0.0,0.0,-22.0
22,2.0,-1.0,0.0,0.0,-0.01,0.0,-23.0
23,1.0,-1.0,0.0,-0.01,-0.01,0.0,-24.0
24,1.0,1.0,0.0,-0.01,0.0,0.0,-23.0
