,ACTION,REWARD,A0,A1,A2,A3,V
0,3.0,-1.0,-1.2081744395010985,-1.2102630173418423,-1.2075228203001835,-1.214973632652373,-1.0
1,2.0,-1.0,-1.2081744395010985,-1.2102630173418423,-1.213492945150118,-1.214973632652373,-2.0
2,1.0,-1.0,-0.8957776553661023,-0.9018228416850713,-0.8944086914831064,-0.9021741122880409,-3.0
3,1.0,-1.0,-0.7652773841987467,-0.7671066909345162,-0.7685214388151932,-0.7785639164864114,-4.0
4,1.0,-1.0,-0.6000997369498507,-0.594035339413115,-0.5992967147050375,-0.596422808380363,-5.0
5,1.0,-1.0,-0.424919532787182,-0.42849973451141693,-0.41964730483675783,-0.4203208632962162,-6.0
6,2.0,-1.0,-0.424919532787182,-0.42849973451141693,-0.4271484615013819,-0.4203208632962162,-7.0
7,0.0,-1.0,-0.20044197237605854,-0.1964820102970315,-0.19645199940135782,-0.1938060249856554,-8.0
8,1.0,-1.0,-0.4155155059185732,-0.4090416883924565,-0.41700623666816333,-0.41183472109824054,-9.0
9,1.0,-1.0,-0.20044197237605854,-0.1962614444189321,-0.19645199940135782,-0.1938060249856554,-10.0
10,3.0,-1.0,-0.20044197237605854,-0.1962614444189321,-0.19645199940135782,-0.2056508525054648,-11.0
11,3.0,-1.0,-0.424919532787182,-0.42849973451141693,-0.4271484615013819,-0.4311475410791102,-12.0
12,0.0,-1.0,-0.5695036317214617,-0.559304653123935,-0.5637197942759317,-0.5595934398812827,-13.0
13,3.0,-1.0,-0.7005364354570204,-0.6981701522878764,-0.6981549675351513,-0.6899899834784745,-14.0
14,3.0,-1.0,-0.7005364354570204,-0.6981701522878764,-0.6981549675351513,-0.699299993494996,-15.0
15,2.0,-1.0,-0.7005364354570204,-0.6981701522878764,-0.7065197359145178,-0.699299993494996,-16.0
16,1.0,-1.0,-0.6000997369498507,-0.5919192618140685,-0.5992967147050375,-0.596422808380363,-17.0
17,0.0,-1.0,-0.43599761081563676,-0.42849973451141693,-0.4271484615013819,-0.4311475410791102,-18.0
18,1.0,-1.0,-0.6000997369498507,-0.5998444053494403,-0.5992967147050375,-0.596422808380363,-19.0
19,2.0,-1.0,-0.43599761081563676,-0.42849973451141693,-0.4246433298861385,-0.4311475410791102,-20.0
20,1.0,-1.0,-0.20044197237605854,-0.19606518297451317,-0.19645199940135782,-0.2056508525054648,-21.0
21,1.0,-1.0,-0.20044197237605854,-0.20586911779153866,-0.19645199940135782,-0.2056508525054648,-22.0
22,2.0,1.0,-0.20044197237605854,-0.20586911779153866,-0.20448747940734424,-0.2056508525054648,-21.0
