,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.5711044477442457,-1.5746747305304662,-1.573482821590099,-1.5691469868219194,-1.0
1,1.0,-1.0,-1.192730943761757,-1.1961969882696166,-1.1962244261097286,-1.1978647079747584,-2.0
2,3.0,-1.0,-0.9778308132724499,-0.9782749660627778,-0.9746343768084487,-0.9745617021286733,-3.0
3,3.0,-1.0,-1.2159238997061776,-1.2135967021134673,-1.2120212643321375,-1.2194628592755103,-4.0
4,2.0,-1.0,-1.2159238997061776,-1.2135967021134673,-1.2186721070079742,-1.2194628592755103,-5.0
5,3.0,-1.0,-0.9778308132724499,-0.9782749660627778,-0.9746343768084487,-0.9857384554264078,-6.0
6,1.0,-1.0,-1.2159238997061776,-1.2189423738961125,-1.2186721070079742,-1.2194628592755103,-7.0
7,2.0,-1.0,-0.8754453856915841,-0.8646870583549855,-0.8291990243146132,-0.8606719927887454,-8.0
8,2.0,-1.0,-0.7244786507569222,-0.7182223065636482,-0.6891170073483481,-0.73293945281223,-9.0
9,2.0,-1.0,-0.6187667605098878,-0.6188157504558844,-0.5574093952547602,-0.6211186686169551,-10.0
10,1.0,1.0,-0.20605615977710423,-0.17334590019177873,-0.19199320528051023,-0.20164350782375762,-9.0
