,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.8028352004432044,-1.7671075385307589,-1.640767404880138,-1.7872971901905386,-1.0
1,3.0,-1.0,-1.4253092701035859,-1.4279758740107595,-1.426671292714611,-1.4335077185933185,-2.0
2,2.0,-1.0,-1.8028352004432044,-1.7671075385307589,-1.647187514262269,-1.7872971901905386,-3.0
3,0.0,-1.0,-1.4238839608334823,-1.4279758740107595,-1.426671292714611,-1.4335077185933185,-4.0
4,0.0,-1.0,-1.4324600768726488,-1.4279758740107595,-1.426671292714611,-1.4335077185933185,-5.0
5,2.0,-1.0,-1.4324600768726488,-1.4279758740107595,-1.4321300257172378,-1.4335077185933185,-6.0
6,1.0,-1.0,-1.1099153165587203,-1.0770633270709193,-1.1083977327596795,-1.1116189366494327,-7.0
7,0.0,-1.0,-0.8843212726815138,-0.8071416439884368,-0.8665690483676056,-0.8845193197909381,-8.0
8,1.0,-1.0,-1.1099153165587203,-1.0835569685961062,-1.1083977327596795,-1.1116189366494327,-9.0
9,0.0,-1.0,-0.8952300726720637,-0.8071416439884368,-0.8665690483676056,-0.8845193197909381,-10.0
10,1.0,-1.0,-1.1099153165587203,-1.089985673706041,-1.1083977327596795,-1.1116189366494327,-11.0
11,1.0,-1.0,-0.8952300726720637,-0.8041750703081648,-0.8665690483676056,-0.8845193197909381,-12.0
12,2.0,-1.0,-0.8173724933017763,-0.7915041040472781,-0.5648682836033417,-0.822520675546502,-13.0
13,1.0,1.0,-0.3565113877791606,0.7330861949419538,-0.33106997782150266,-0.46012572537952495,-12.0
