,ACTION,REWARD,A0,A1,A2,A3,V
0,3.0,-1.0,-1.3452501038116194,-1.3447475222258736,-1.3434692736560476,-1.3392504689016633,-1.0
1,3.0,-1.0,-1.3452501038116194,-1.3447475222258736,-1.3434692736560476,-1.3479112184327617,-2.0
2,2.0,-1.0,-1.3452501038116194,-1.3447475222258736,-1.3492087082922128,-1.3479112184327617,-3.0
3,0.0,-1.0,-1.0283281383725635,-1.0280585546371723,-1.02236252867142,-1.0266351945425083,-4.0
4,2.0,-1.0,-1.0283281383725635,-1.0280585546371723,-1.0299005929014518,-1.0266351945425083,-5.0
5,2.0,-1.0,-0.8703084946710392,-0.8625867289571878,-0.8701605455597562,-0.8718670528382788,-6.0
6,1.0,-1.0,-0.7112171555633603,-0.7160516204016395,-0.7144693073459817,-0.7166908931603713,-7.0
7,0.0,-1.0,-0.5482247142912359,-0.5420490324511827,-0.5420530675558747,-0.5450189923514929,-8.0
8,0.0,-1.0,-0.710505938407797,-0.7160516204016395,-0.7144693073459817,-0.7166908931603713,-9.0
9,0.0,-1.0,-0.7197954324693892,-0.7160516204016395,-0.7144693073459817,-0.7166908931603713,-10.0
10,2.0,-1.0,-0.7197954324693892,-0.7160516204016395,-0.7237548380386357,-0.7166908931603713,-11.0
11,3.0,-1.0,-0.7197954324693892,-0.7160516204016395,-0.7237548380386357,-0.7272872647893822,-12.0
12,2.0,-1.0,-0.8703084946710392,-0.8625867289571878,-0.8779034046877734,-0.8718670528382788,-13.0
13,1.0,-1.0,-0.7197954324693892,-0.7237695454896838,-0.7237548380386357,-0.7272872647893822,-14.0
14,1.0,-1.0,-0.5482247142912359,-0.5473716595774473,-0.5420530675558747,-0.5450189923514929,-15.0
15,1.0,1.0,-0.19310876986777914,-0.0717429195853966,-0.19366273046311636,-0.1891747632148242,-14.0
