,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.8013316655269884,-1.83680108703211,-0.6611449106737137,-1.8072479819847669,-1.0
1,2.0,-1.0,-1.489343890057143,-1.518587435567746,-0.5611538012860423,-1.5213720235746948,-2.0
2,1.0,-1.0,-1.1801530532697466,-0.41615251166677064,-1.1675263581197404,-1.1787498468947366,-3.0
3,1.0,-1.0,-0.9750650352374456,-0.2855758579626038,-0.8926175817008914,-1.0113311361922648,-4.0
4,2.0,-1.0,-0.8674458087960727,-0.8332702555762566,-0.19431837440923974,-0.9662286469595435,-5.0
5,0.0,-1.0,-0.4309510756774198,0.8544806846888429,-0.31843405583563317,-0.5519025748836289,-6.0
6,3.0,-1.0,-0.6019956262841789,0.07820402754923982,-0.6047955685896947,-0.5742775259719604,-7.0
7,1.0,-1.0,-0.9750650352374456,-0.2844689647526609,-0.8926175817008914,-1.0113311361922648,-8.0
8,2.0,-1.0,-0.8674458087960727,-0.8332702555762566,-0.19468486450294775,-0.9662286469595435,-9.0
9,1.0,1.0,-0.4309510756774198,0.8559358778419545,-0.31843405583563317,-0.5519025748836289,-8.0
