,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-1.70890414549322,-1.7057520634089054,-1.7255745195100978,-1.7392848577112399,-1.0
1,2.0,-1.0,-1.340219195387265,-1.3410130156938336,-1.3460104192979365,-1.3470495317076683,-2.0
2,3.0,-1.0,-1.0383870944576172,-1.0340955310233935,-1.033426611622458,-1.0431781589539952,-3.0
3,0.0,-1.0,-1.3421687720040725,-1.3410130156938336,-1.3460104192979365,-1.3470495317076683,-4.0
4,0.0,-1.0,-1.717166872608968,-1.7057520634089054,-1.7255745195100978,-1.7392848577112399,-5.0
5,1.0,-1.0,-1.717166872608968,-1.710763659916061,-1.7255745195100978,-1.7392848577112399,-6.0
6,2.0,-1.0,-1.3421687720040725,-1.3410130156938336,-1.3418511546095593,-1.3470495317076683,-7.0
7,2.0,-1.0,-1.0383870944576172,-1.0340955310233935,-1.0389508724940393,-1.0431781589539952,-8.0
8,1.0,-1.0,-0.7018617360155617,-0.6511777858432515,-0.7101696007511057,-0.6854493212187687,-9.0
9,0.0,-1.0,-0.757240490378503,-0.753327514440825,-0.7503798341793122,-0.767312673347957,-10.0
10,1.0,-1.0,-0.7018617360155617,-0.6514194264924328,-0.7101696007511057,-0.6854493212187687,-11.0
11,2.0,-1.0,-0.757240490378503,-0.753327514440825,-0.7438912300901008,-0.767312673347957,-12.0
12,1.0,1.0,-0.25777075970583196,-0.1216713677839889,-0.24313546910486222,-0.26731674169100816,-11.0
