,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-0.783815843885778,-0.782578285822291,-0.7881553073599064,-0.7822425090077119,-1.0
1,3.0,-1.0,-0.5498474325828295,-0.5490533534326453,-0.5530116110800076,-0.5712608906337328,-2.0
2,3.0,-1.0,-0.783815843885778,-0.782578285822291,-0.7881553073599064,-0.7814602664987041,-3.0
3,3.0,-1.0,-0.783815843885778,-0.782578285822291,-0.7881553073599064,-0.7906788062322054,-4.0
4,1.0,-1.0,-0.783815843885778,-0.7901875328782326,-0.7881553073599064,-0.7906788062322054,-5.0
5,2.0,-1.0,-0.6038946825482319,-0.609906961687652,-0.6123584393224208,-0.6076636730482469,-6.0
6,0.0,-1.0,-0.5105078442563835,-0.5009771276975354,-0.5028941772408684,-0.5053271391082602,-7.0
7,1.0,-1.0,-0.5498474325828295,-0.5480716140475966,-0.5530116110800076,-0.5712608906337328,-8.0
8,1.0,-1.0,-0.5105078442563835,-0.5092081120946105,-0.5028941772408684,-0.5053271391082602,-9.0
9,3.0,-1.0,-0.38467617943238164,-0.3652670871062539,-0.36008396378337554,-0.3723285811967263,-10.0
10,1.0,-1.0,-0.4368192957958486,-0.42300379183706815,-0.4324928777663707,-0.42755134380718596,-11.0
11,0.0,-1.0,-0.32194352247563207,-0.32345988685743665,-0.3263435065091324,-0.3232232901400198,-12.0
12,1.0,-1.0,-0.4368192957958486,-0.43167124562097814,-0.4324928777663707,-0.42755134380718596,-13.0
13,3.0,-1.0,-0.32194352247563207,-0.32345988685743665,-0.3263435065091324,-0.3328885489409003,-14.0
14,0.0,-1.0,-0.3325720493451404,-0.32345988685743665,-0.3263435065091324,-0.3328885489409003,-15.0
15,3.0,-1.0,-0.4368192957958486,-0.43167124562097814,-0.4324928777663707,-0.4371237924633788,-16.0
16,1.0,-1.0,-0.4368192957958486,-0.44026567214648527,-0.4324928777663707,-0.4371237924633788,-17.0
17,1.0,-1.0,-0.3325720493451404,-0.3331364269705792,-0.3263435065091324,-0.3328885489409003,-18.0
18,2.0,-1.0,-0.3325720493451404,-0.3331364269705792,-0.33555920390589017,-0.3328885489409003,-19.0
19,1.0,-1.0,-0.27634919020728477,-0.2851837032652506,-0.2797914131379073,-0.27955464393941526,-20.0
20,0.0,-1.0,-0.2868264539792623,-0.2851837032652506,-0.2797914131379073,-0.27955464393941526,-21.0
21,2.0,-1.0,-0.38467617943238164,-0.3652670871062539,-0.3686738769287943,-0.3723285811967263,-22.0
22,2.0,-1.0,-0.25222093415060154,-0.24988465178332955,-0.2503871414411415,-0.24375661511985788,-23.0
23,1.0,1.0,-0.11639885200259141,0.07552311882927619,-0.13670625010807036,-0.10418224999820233,-22.0
