,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.7902106009987284,-1.7685955704595335,-1.1988992241305247,-1.784892951880536,-1.0
1,2.0,-1.0,-1.3394678790286068,-1.3485690347841814,-0.8939798883190497,-1.3557291689474258,-2.0
2,0.0,-1.0,-0.905548817491183,-0.7053532894724526,-0.9126883303482374,-0.9370702446978239,-3.0
3,0.0,-1.0,-0.9128415089215233,-0.7053532894724526,-0.9126883303482374,-0.9370702446978239,-4.0
4,0.0,-1.0,-0.9200612734375601,-0.7053532894724526,-0.9126883303482374,-0.9370702446978239,-5.0
5,1.0,-1.0,-0.9200612734375601,-0.7047320183604,-0.9126883303482374,-0.9370702446978239,-6.0
6,1.0,-1.0,-0.7378342355301696,-0.723916312404451,-0.7309123873801147,-0.7837161876760054,-7.0
7,3.0,-1.0,-0.8078372880839468,-0.7830730567268948,-0.7075018122818513,-0.8134932735949127,-8.0
8,2.0,-1.0,-0.8054904595318156,-0.8005269551114395,-0.7958149652820464,-0.8008884775747152,-9.0
9,3.0,-1.0,-0.8078372880839468,-0.7830730567268948,-0.7075018122818513,-0.822520675546502,-10.0
10,2.0,-1.0,-0.8054904595318156,-0.8005269551114395,-0.8042243319397626,-0.8008884775747152,-11.0
11,2.0,-1.0,-0.8078372880839468,-0.7830730567268948,-0.7055763192886455,-0.822520675546502,-12.0
12,1.0,1.0,-0.33731062091769193,0.5435522357425986,-0.32911247317240283,-0.4008488890586561,-11.0
