,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.465466626813085,-1.4648571360220113,-1.4567572608449535,-1.4666792257329633,-1.0
1,2.0,-1.0,-1.124322571703441,-1.1225726929504731,-1.1121812834594915,-1.1237315858728285,-2.0
2,1.0,-1.0,-0.8703084946710392,-0.835060743038676,-0.8779034046877734,-0.8824692332605167,-3.0
3,1.0,-1.0,-0.6814535209709756,-0.6539056619633214,-0.6893523206452308,-0.6854493212187687,-4.0
4,3.0,-1.0,-0.560657777417042,-0.5637341169913836,-0.5620908882457671,-0.5690903701702824,-5.0
5,2.0,-1.0,-0.7244786507569222,-0.7182223065636482,-0.7114799442099203,-0.7226614725724694,-6.0
6,0.0,-1.0,-0.5609363506005415,-0.5637341169913836,-0.5620908882457671,-0.5690903701702824,-7.0
7,1.0,-1.0,-0.6814535209709756,-0.6524150324990932,-0.6893523206452308,-0.6854493212187687,-8.0
8,0.0,-1.0,-0.561198722387028,-0.5637341169913836,-0.5620908882457671,-0.5690903701702824,-9.0
9,1.0,-1.0,-0.6814535209709756,-0.6509416706755855,-0.6893523206452308,-0.6854493212187687,-10.0
10,0.0,-1.0,-0.561445210199238,-0.5637341169913836,-0.5620908882457671,-0.5690903701702824,-11.0
11,1.0,-1.0,-0.6814535209709756,-0.6494852608606227,-0.6893523206452308,-0.6854493212187687,-12.0
12,0.0,-1.0,-0.5716761254449912,-0.5637341169913836,-0.5620908882457671,-0.5690903701702824,-13.0
13,1.0,-1.0,-0.6814535209709756,-0.6480492262462284,-0.6893523206452308,-0.6854493212187687,-14.0
14,2.0,-1.0,-0.5716761254449912,-0.5637341169913836,-0.566648914873081,-0.5690903701702824,-15.0
15,1.0,1.0,-0.20605615977710423,-0.02968290607486789,-0.19366273046311636,-0.20164350782375762,-14.0
