,ACTION,REWARD,A0,A1,A2,A3,V
0,0.0,-1.0,-1.8028352004432044,-1.762371856220824,-1.3808139160738717,-1.7872971901905386,-1.0
1,2.0,-1.0,-1.8028352004432044,-1.762371856220824,-1.388312736015458,-1.7872971901905386,-2.0
2,2.0,-1.0,-1.3747884564784771,-1.371884232458642,-1.2530350860180646,-1.4035584573955637,-3.0
3,2.0,-1.0,-1.0474680838468837,-1.0527578321626285,-1.0270668410428923,-1.053885273843271,-4.0
4,2.0,-1.0,-0.8290747259664646,-0.8269512354768497,-0.8227894076652346,-0.8285465877863214,-5.0
5,2.0,-1.0,-0.8290747259664646,-0.8269512354768497,-0.8219666182575693,-0.8285465877863214,-6.0
6,2.0,-1.0,-0.8290747259664646,-0.8269512354768497,-0.8211446516393117,-0.8285465877863214,-7.0
7,2.0,-1.0,-0.8290747259664646,-0.8269512354768497,-0.8203235069876724,-0.8285465877863214,-8.0
8,3.0,-1.0,-0.8290747259664646,-0.8269512354768497,-0.8203235069876724,-0.8395047234778442,-9.0
9,2.0,-1.0,-1.0474680838468837,-1.0527578321626285,-1.0341790841953524,-1.053885273843271,-10.0
10,2.0,-1.0,-0.8290747259664646,-0.8269512354768497,-0.8295031834806847,-0.8395047234778442,-11.0
11,1.0,-1.0,-0.8290747259664646,-0.8213767494781664,-0.8295031834806847,-0.8395047234778442,-12.0
12,1.0,-1.0,-0.6019956262841789,-0.3001347117492608,-0.5890381238303962,-0.5552752494512366,-13.0
13,1.0,1.0,-0.3565113877791606,0.7050006162122954,-0.33119066781062373,-0.44898945198925666,-12.0
