,ACTION,REWARD,A0,A1,A2,A3,V
0,3.0,-1.0,-0.8922093533207952,-0.8879241530455382,-0.8903083258532833,-0.9005528971465635,-1.0
1,1.0,-1.0,-0.8922093533207952,-0.8950021252348375,-0.8903083258532833,-0.9005528971465635,-2.0
2,1.0,-1.0,-0.6728860619957225,-0.6694867781386246,-0.6638580486937624,-0.6625374340192043,-3.0
3,1.0,-1.0,-0.471408378167912,-0.47435447555461185,-0.47433224195070917,-0.475317958278222,-4.0
4,2.0,-1.0,-0.3545057956465805,-0.35246048725306506,-0.3531372397509575,-0.35188088162683584,-5.0
5,3.0,-1.0,-0.3081220809945186,-0.30430901742138095,-0.3049620247853414,-0.310102312047639,-6.0
6,3.0,-1.0,-0.3545057956465805,-0.35246048725306506,-0.3531372397509575,-0.361529000745209,-7.0
7,2.0,-1.0,-0.3545057956465805,-0.35246048725306506,-0.36234464851024034,-0.361529000745209,-8.0
8,1.0,-1.0,-0.3081220809945186,-0.31400470840395955,-0.3049620247853414,-0.310102312047639,-9.0
9,2.0,-1.0,-0.3081220809945186,-0.31400470840395955,-0.310882267455557,-0.310102312047639,-10.0
10,2.0,1.0,-0.1538072576679418,-0.1382342385684622,0.12331507901240324,-0.14722545137927281,-9.0
