,ACTION,REWARD,A0,A1,A2,A3,V
0,0.0,-1.0,-1.6922970472907541,-1.580361821854774,-1.7212068403667107,-1.7323306650494952,-1.0
1,1.0,-1.0,-1.6922970472907541,-1.5756515522378765,-1.7212068403667107,-1.7323306650494952,-2.0
2,1.0,-1.0,-1.340219195387265,-1.23692752055798,-1.3282826810208967,-1.3298296053206313,-3.0
3,2.0,-1.0,-0.9103720469608946,-0.8951385970519673,-0.749107486386418,-0.9073914538333656,-4.0
4,1.0,-1.0,-0.7595599101768331,-0.7303565798912359,-0.7393128258529791,-0.761112043296133,-5.0
5,2.0,-1.0,-0.5533215532693929,-0.5411323547547363,-0.5026374520485557,-0.5411240389929167,-6.0
6,1.0,-1.0,-0.32424670566904606,-0.3223319990100089,-0.32663781091272137,-0.3232252822612119,-7.0
7,1.0,-1.0,-0.32424670566904606,-0.33200966701099893,-0.32663781091272137,-0.3232252822612119,-8.0
8,3.0,-1.0,-0.32424670566904606,-0.33200966701099893,-0.32663781091272137,-0.33451676650703677,-9.0
9,2.0,-1.0,-0.5533215532693929,-0.5411323547547363,-0.5005292978790915,-0.5411240389929167,-10.0
10,0.0,-1.0,-0.3371533322143077,-0.33200966701099893,-0.32663781091272137,-0.33451676650703677,-11.0
11,1.0,-1.0,-0.7505123635375022,-0.6793400365129453,-0.7503798341793122,-0.7486189911505932,-12.0
12,2.0,1.0,-0.3371533322143077,-0.33200966701099893,-0.33337143280359416,-0.33451676650703677,-11.0
