,ACTION,REWARD,A0,A1,A2,A3,V
0,0.0,-1.0,-1.3105443833295045,-1.3042760868470427,-1.307030282302754,-1.3098222251790608,-1.0
1,1.0,-1.0,-1.3105443833295045,-1.3002677625795471,-1.307030282302754,-1.3098222251790608,-2.0
2,3.0,-1.0,-1.011100134427264,-1.00591184988543,-1.003992830753502,-1.012822462708218,-3.0
3,2.0,-1.0,-1.011100134427264,-1.00591184988543,-1.011630879358266,-1.012822462708218,-4.0
4,3.0,-1.0,-0.8596310636448969,-0.8539133426950933,-0.8540794278967115,-0.8536306670018635,-5.0
5,2.0,-1.0,-1.011100134427264,-1.00591184988543,-1.0191972465677002,-1.012822462708218,-6.0
6,3.0,-1.0,-0.8596310636448969,-0.8539133426950933,-0.8540794278967115,-0.8641475669808137,-7.0
7,1.0,-1.0,-1.011100134427264,-1.012721692112958,-1.0191972465677002,-1.012822462708218,-8.0
8,2.0,-1.0,-0.7703147264956431,-0.7704789252925561,-0.7714082393349035,-0.7713169481147478,-9.0
9,1.0,-1.0,-0.6562420340666406,-0.6632086236481892,-0.6469510480936734,-0.6691056090274347,-10.0
10,3.0,-1.0,-0.4841127626889662,-0.4852680518971281,-0.47548650868588993,-0.4862839103443372,-11.0
11,1.0,-1.0,-0.6333073238138469,-0.6345216396054688,-0.628568682919719,-0.6254309741710661,-12.0
12,3.0,-1.0,-0.6333073238138469,-0.6345216396054688,-0.628568682919719,-0.634805543196895,-13.0
13,2.0,-1.0,-0.6333073238138469,-0.6345216396054688,-0.6365623746686948,-0.634805543196895,-14.0
14,2.0,-1.0,-0.4841127626889662,-0.4852680518971281,-0.4827953560894248,-0.4862839103443372,-15.0
15,2.0,1.0,-0.26368431343183907,-0.26415462090937697,-0.217008373943317,-0.2644252425037571,-14.0
