,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-1.319233838946175,-1.3206557357578699,-1.3145756482028164,-1.3172038905509278,-1.0
1,2.0,-1.0,-1.0342948964117635,-1.0298249972373208,-1.0341602688172205,-1.0307878306052645,-2.0
2,0.0,-1.0,-0.8699613003855061,-0.8611761034498655,-0.8615411134886272,-0.8746818370805782,-3.0
3,2.0,-1.0,-0.9943693589080962,-0.9972201188728564,-0.999505992431544,-1.0009559539977784,-4.0
4,0.0,-1.0,-0.8520216860213959,-0.8550886411790545,-0.8490766850611975,-0.8502333684336442,-5.0
5,2.0,-1.0,-0.8520216860213959,-0.8550886411790545,-0.8468444095944264,-0.8502333684336442,-6.0
6,3.0,-1.0,-0.7019190746379983,-0.7005275707192877,-0.695899976415041,-0.7060556519088482,-7.0
7,2.0,-1.0,-0.8520216860213959,-0.8550886411790545,-0.8546390652862175,-0.8502333684336442,-8.0
8,2.0,-1.0,-0.7019190746379983,-0.7005275707192877,-0.7052040764386259,-0.7060556519088482,-9.0
9,1.0,-1.0,-0.7019190746379983,-0.7082998575233166,-0.7052040764386259,-0.7060556519088482,-10.0
10,1.0,-1.0,-0.5371957170617835,-0.5365732319925463,-0.5325856532090838,-0.5343277529333174,-11.0
11,1.0,1.0,-0.19310876986777914,-0.10454913339640316,-0.19366273046311636,-0.1891747632148242,-10.0
