,ACTION,REWARD,A0,A1,A2,A3,V
0,0.0,-1.0,-0.6684252467386594,-0.6737139277104612,-0.6734984999785968,-0.673088186601748,-1.0
1,0.0,-1.0,-0.6777568214919207,-0.6737139277104612,-0.6734984999785968,-0.673088186601748,-2.0
2,3.0,-1.0,-0.6777568214919207,-0.6737139277104612,-0.6734984999785968,-0.6724150984151462,-3.0
3,3.0,-1.0,-0.6777568214919207,-0.6737139277104612,-0.6734984999785968,-0.681742683316731,-4.0
4,2.0,-1.0,-0.6777568214919207,-0.6737139277104612,-0.6810892159752745,-0.681742683316731,-5.0
5,2.0,-1.0,-0.48394496960705635,-0.4893467817620153,-0.48941180266616496,-0.49010901467806245,-6.0
6,3.0,-1.0,-0.40029514769273855,-0.39958266522415986,-0.40046680819940894,-0.4086717407935356,-7.0
7,0.0,-1.0,-0.4934610246374493,-0.4893467817620153,-0.48941180266616496,-0.49010901467806245,-8.0
8,3.0,-1.0,-0.4934610246374493,-0.4893467817620153,-0.48941180266616496,-0.501271349880676,-9.0
9,1.0,-1.0,-0.6777568214919207,-0.681601501553103,-0.6810892159752745,-0.681742683316731,-10.0
10,0.0,-1.0,-0.5148182545655194,-0.5182236290593227,-0.5142716856795747,-0.5148951706160707,-11.0
11,0.0,-1.0,-0.6870790646704288,-0.681601501553103,-0.6810892159752745,-0.681742683316731,-12.0
12,2.0,-1.0,-0.6870790646704288,-0.681601501553103,-0.6886824448513799,-0.681742683316731,-13.0
13,1.0,-1.0,-0.4934610246374493,-0.4982486604739814,-0.48941180266616496,-0.501271349880676,-14.0
14,3.0,-1.0,-0.43046880817249566,-0.4278983522937837,-0.42736808251422626,-0.4321165634256051,-15.0
15,2.0,-1.0,-0.5148182545655194,-0.5182236290593227,-0.522975281565407,-0.5148951706160707,-16.0
16,0.0,-1.0,-0.4405688263147662,-0.4278983522937837,-0.42736808251422626,-0.4321165634256051,-17.0
17,2.0,-1.0,-0.4934610246374493,-0.4982486604739814,-0.49811392862652076,-0.501271349880676,-18.0
18,1.0,-1.0,-0.40029514769273855,-0.4085453944029262,-0.40046680819940894,-0.4086717407935356,-19.0
19,2.0,-1.0,-0.33034495496047006,-0.33269266103883605,-0.33761859299469815,-0.337903059931868,-20.0
20,1.0,-1.0,-0.24815087691486248,-0.24961354672304623,-0.25551857826851665,-0.24800597273025962,-21.0
21,1.0,1.0,-0.10522703929019678,-0.0003259752377516474,-0.13670625010807036,-0.10418224999820233,-20.0
