,ACTION,REWARD,A0,A1,A2,A3,V
0,0.0,-1.0,-1.0350316951314384,-1.0323382006323882,-1.0266712145528325,-1.043060884260071,-1.0
1,2.0,-1.0,-1.0350316951314384,-1.0323382006323882,-1.0330147964439753,-1.043060884260071,-2.0
2,1.0,-1.0,-0.7428828999869546,-0.7428569377900675,-0.741857364223098,-0.7423765233098439,-3.0
3,1.0,-1.0,-0.6425622320695716,-0.6339665904375339,-0.6393646104094575,-0.6407096982875982,-4.0
4,3.0,-1.0,-0.47418710008186105,-0.473808445373074,-0.48154216219630114,-0.4834958651541603,-5.0
5,1.0,-1.0,-0.5308780608392906,-0.5367748161113034,-0.5353470275599834,-0.5323233706487547,-6.0
6,1.0,-1.0,-0.4191576786527195,-0.41896666728843235,-0.41625962737717576,-0.4096250673680176,-7.0
7,3.0,-1.0,-0.4191576786527195,-0.41896666728843235,-0.41625962737717576,-0.4192154423006496,-8.0
8,3.0,-1.0,-0.4191576786527195,-0.41896666728843235,-0.41625962737717576,-0.4187696245240377,-9.0
9,2.0,-1.0,-0.4191576786527195,-0.41896666728843235,-0.4149871409564187,-0.4187696245240377,-10.0
10,3.0,-1.0,-0.3304996550699399,-0.32367926378460016,-0.32540717008122516,-0.33164696810022376,-11.0
11,2.0,-1.0,-0.4191576786527195,-0.41896666728843235,-0.42375038292091594,-0.4187696245240377,-12.0
12,1.0,-1.0,-0.3304996550699399,-0.32335558452081553,-0.32540717008122516,-0.33164696810022376,-13.0
13,1.0,-1.0,-0.3304996550699399,-0.3330322289362947,-0.32540717008122516,-0.33164696810022376,-14.0
14,2.0,-1.0,-0.3304996550699399,-0.3330322289362947,-0.322212880695859,-0.33164696810022376,-15.0
15,2.0,1.0,-0.1538072576679418,-0.1382342385684622,-0.016576054699069174,-0.14722545137927281,-14.0
