,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-0.7653557901102083,-0.7648145774457684,-0.7593950555546265,-0.7645438476837639,-1.0
1,0.0,-1.0,-0.5403878204032327,-0.5321451352644087,-0.5358545509731357,-0.5353612308627415,-2.0
2,1.0,-1.0,-0.5403878204032327,-0.5410894961842465,-0.5358545509731357,-0.5353612308627415,-3.0
3,3.0,-1.0,-0.48054324741481796,-0.4777310383004291,-0.47754646729459116,-0.48445944200891683,-4.0
4,3.0,-1.0,-0.5817779210619772,-0.5804894689342176,-0.5883348395879124,-0.579430215984984,-5.0
5,3.0,-1.0,-0.5817779210619772,-0.5804894689342176,-0.5883348395879124,-0.5888507857689991,-6.0
6,1.0,-1.0,-0.5817779210619772,-0.5783592812045352,-0.5883348395879124,-0.5888507857689991,-7.0
7,1.0,-1.0,-0.4146593058095923,-0.4170424216613763,-0.4156777265835898,-0.40879649731844586,-8.0
8,3.0,-1.0,-0.3201744281932049,-0.3140877482662209,-0.31787735648367477,-0.3135368269669868,-9.0
9,3.0,-1.0,-0.3201744281932049,-0.3140877482662209,-0.31787735648367477,-0.3232232901400198,-10.0
10,1.0,-1.0,-0.3201744281932049,-0.31377366051795463,-0.31787735648367477,-0.3232232901400198,-11.0
11,1.0,-1.0,-0.3201744281932049,-0.32345988685743665,-0.31787735648367477,-0.3232232901400198,-12.0
12,2.0,-1.0,-0.3201744281932049,-0.32345988685743665,-0.317090106904673,-0.3232232901400198,-13.0
13,1.0,-1.0,-0.26584237713935477,-0.27545916242767826,-0.27291155778818527,-0.26936674150068324,-14.0
14,0.0,-1.0,-0.27634919020728477,-0.27545916242767826,-0.27291155778818527,-0.26936674150068324,-15.0
15,0.0,-1.0,-0.3524739705312434,-0.35637462937995984,-0.35282671481048344,-0.35197123524199847,-16.0
16,2.0,-1.0,-0.48054324741481796,-0.4777310383004291,-0.4860220946012885,-0.48445944200891683,-17.0
17,0.0,-1.0,-0.37153432120202384,-0.3727043651915982,-0.3642318725961418,-0.3697813351660263,-18.0
18,2.0,-1.0,-0.4382077708548114,-0.4430185145984854,-0.44402822040136897,-0.4404390221801361,-19.0
19,1.0,-1.0,-0.3910513435171661,-0.3936639002488451,-0.3903111410204686,-0.38829528636380606,-20.0
20,3.0,-1.0,-0.2697442587164605,-0.27557174783280747,-0.2749977966305579,-0.27962058717819166,-21.0
21,2.0,-1.0,-0.37153432120202384,-0.3727043651915982,-0.3730172521986285,-0.3697813351660263,-22.0
22,0.0,-1.0,-0.2805414737065702,-0.27557174783280747,-0.2749977966305579,-0.27962058717819166,-23.0
23,3.0,-1.0,-0.3910513435171661,-0.3936639002488451,-0.3903111410204686,-0.3983562034378613,-24.0
24,0.0,-1.0,-0.4477695630839566,-0.4430185145984854,-0.44402822040136897,-0.4404390221801361,-25.0
25,1.0,-1.0,-0.4477695630839566,-0.4519163614689948,-0.44402822040136897,-0.4404390221801361,-26.0
26,3.0,-1.0,-0.37153432120202384,-0.3727043651915982,-0.3730172521986285,-0.3703831011590699,-27.0
27,1.0,-1.0,-0.48054324741481796,-0.4861214690346028,-0.4860220946012885,-0.48445944200891683,-28.0
28,3.0,-1.0,-0.3524739705312434,-0.35637462937995984,-0.35282671481048344,-0.3621306913654445,-29.0
29,3.0,-1.0,-0.4146593058095923,-0.4170424216613763,-0.4156777265835898,-0.4183877008211274,-30.0
30,0.0,-1.0,-0.4257179462823372,-0.4170424216613763,-0.4156777265835898,-0.4183877008211274,-31.0
31,1.0,-1.0,-0.5817779210619772,-0.5863167879317421,-0.5883348395879124,-0.5888507857689991,-32.0
32,2.0,-1.0,-0.4257179462823372,-0.4170424216613763,-0.4246932150525351,-0.4183877008211274,-33.0
33,0.0,-1.0,-0.36327412005266435,-0.35637462937995984,-0.35282671481048344,-0.3621306913654445,-34.0
34,0.0,-1.0,-0.49055606601843443,-0.4861214690346028,-0.4860220946012885,-0.48445944200891683,-35.0
35,3.0,-1.0,-0.5403878204032327,-0.5410894961842465,-0.5358545509731357,-0.5468421740541057,-36.0
36,2.0,-1.0,-0.7653557901102083,-0.7648145774457684,-0.7666237959578385,-0.7645438476837639,-37.0
37,2.0,-1.0,-0.5403878204032327,-0.5410894961842465,-0.5444599566630256,-0.5468421740541057,-38.0
38,3.0,-1.0,-0.4477695630839566,-0.4519163614689948,-0.44402822040136897,-0.4508981223419638,-39.0
39,0.0,-1.0,-0.5498474325828295,-0.5410894961842465,-0.5444599566630256,-0.5468421740541057,-40.0
40,2.0,-1.0,-0.5498474325828295,-0.5410894961842465,-0.5530116110800076,-0.5468421740541057,-41.0
41,2.0,-1.0,-0.4477695630839566,-0.4519163614689948,-0.4531007384665395,-0.4508981223419638,-42.0
42,2.0,-1.0,-0.3910513435171661,-0.3936639002488451,-0.3999208298794481,-0.3983562034378613,-43.0
43,0.0,-1.0,-0.4006602921736489,-0.3936639002488451,-0.3999208298794481,-0.3983562034378613,-44.0
44,1.0,-1.0,-0.4006602921736489,-0.40220224141603167,-0.3999208298794481,-0.3983562034378613,-45.0
45,2.0,-1.0,-0.2805414737065702,-0.27557174783280747,-0.2847227988339273,-0.27962058717819166,-46.0
46,1.0,-1.0,-0.2805414737065702,-0.28220735295765276,-0.2847227988339273,-0.27962058717819166,-47.0
47,1.0,1.0,-0.11639885200259141,0.07695451365092969,-0.13670625010807036,-0.10418224999820233,-46.0
