,ACTION,REWARD,A0,A1,A2,A3,V
0,1.0,-1.0,-0.9095254009966834,-0.9160445601653983,-0.9175016239952782,-0.909652344249417,-1.0
1,1.0,-1.0,-0.6842929918286152,-0.6846092875798011,-0.6807705666372736,-0.6812030216885999,-2.0
2,1.0,-1.0,-0.4938774340487483,-0.48120900543920675,-0.48332311420151186,-0.4848426403199438,-3.0
3,2.0,-1.0,-0.3652385993146187,-0.362108026765812,-0.371500419867014,-0.361529000745209,-4.0
4,0.0,-1.0,-0.31952577321853454,-0.31400470840395955,-0.310882267455557,-0.310102312047639,-5.0
5,1.0,-1.0,-0.4302964440807762,-0.43209008814682365,-0.4262873191066769,-0.43321128489348676,-6.0
6,3.0,-1.0,-0.31952577321853454,-0.31400470840395955,-0.310882267455557,-0.3202550499338695,-7.0
7,3.0,-1.0,-0.3652385993146187,-0.362108026765812,-0.371500419867014,-0.3711674717444638,-8.0
8,1.0,-1.0,-0.3652385993146187,-0.37174591873904617,-0.371500419867014,-0.3711674717444638,-9.0
9,0.0,-1.0,-0.37591709437042536,-0.37174591873904617,-0.371500419867014,-0.3711674717444638,-10.0
10,1.0,-1.0,-0.4938774340487483,-0.48973742263051484,-0.48332311420151186,-0.4848426403199438,-11.0
11,3.0,-1.0,-0.37591709437042536,-0.37174591873904617,-0.371500419867014,-0.3807963042727193,-12.0
12,2.0,-1.0,-0.37591709437042536,-0.37174591873904617,-0.38058335607544386,-0.3807963042727193,-13.0
13,2.0,-1.0,-0.31952577321853454,-0.31400470840395955,-0.30668659480054095,-0.3202550499338695,-14.0
14,2.0,1.0,-0.1538072576679418,-0.1382342385684622,0.10955349785065585,-0.14722545137927281,-13.0
