,ACTION,REWARD,A0,A1,A2,A3,V
0,2.0,-1.0,-1.5457671032985987,-1.5421904907187765,-1.5426100652066754,-1.5415807023498498,-1.0
1,1.0,-1.0,-1.1686122907830454,-1.1719120044664235,-1.1683594268125879,-1.1735942342206214,-2.0
2,0.0,-1.0,-0.9667656287151575,-0.9584786648486877,-0.960290319332355,-0.9622480448144479,-3.0
3,2.0,-1.0,-1.1686122907830454,-1.1719120044664235,-1.1740353366621354,-1.1735942342206214,-4.0
4,1.0,-1.0,-0.8703084946710392,-0.8152871996589823,-0.8856025295331201,-0.8824692332605167,-5.0
5,1.0,-1.0,-0.6814535209709756,-0.6370810106775964,-0.7050917054876547,-0.6854493212187687,-6.0
6,0.0,-1.0,-0.6095096533126102,-0.6133481174687307,-0.6117034505849867,-0.6109835671749597,-7.0
7,1.0,-1.0,-0.6814535209709756,-0.6361957874506339,-0.7050917054876547,-0.6854493212187687,-8.0
8,0.0,-1.0,-0.6091403188665399,-0.6133481174687307,-0.6117034505849867,-0.6109835671749597,-9.0
9,1.0,-1.0,-0.6814535209709756,-0.6353160924459264,-0.7050917054876547,-0.6854493212187687,-10.0
10,0.0,-1.0,-0.6187667605098878,-0.6133481174687307,-0.6117034505849867,-0.6109835671749597,-11.0
11,1.0,-1.0,-0.6814535209709756,-0.6344617836260418,-0.7050917054876547,-0.6854493212187687,-12.0
12,3.0,-1.0,-0.6187667605098878,-0.6133481174687307,-0.6117034505849867,-0.6211186686169551,-13.0
13,2.0,-1.0,-0.7244786507569222,-0.7182223065636482,-0.6924484135672057,-0.73293945281223,-14.0
14,2.0,-1.0,-0.6187667605098878,-0.6133481174687307,-0.6158485935460155,-0.6211186686169551,-15.0
15,1.0,1.0,-0.20605615977710423,-0.038839521356663555,-0.19366273046311636,-0.20164350782375762,-14.0
